Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : MAGUNCHAL
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°53'23.54'',Longitud :,78°11'19.55'',Altitud :,616 msnm.
Tipo :,EHA - Hidrológica,Código :,472B2370
2025/05/26,01:00,1.06,0.0
2025/05/26,02:00,1.06,0.0
2025/05/26,03:00,1.05,0.0
2025/05/26,04:00,1.05,0.0
2025/05/26,05:00,1.05,0.0
2025/05/26,06:00,1.05,0.0
2025/05/26,07:00,1.06,0.0
2025/05/26,08:00,1.06,0.0
2025/05/26,09:00,1.06,0.0
2025/05/26,10:00,1.07,0.0
2025/05/26,11:00,1.06,0.0
2025/05/26,12:00,1.04,0.0
2025/05/26,13:00,1.04,0.0
2025/05/26,14:00,1.03,0.0
2025/05/26,15:00,1.02,0.0
2025/05/26,16:00,1.01,0.0
2025/05/26,17:00,1.01,0.0
2025/05/26,18:00,1.02,0.0
2025/05/26,19:00,1.03,0.0
2025/05/26,20:00,1.04,0.0
2025/05/26,21:00,1.04,0.0
2025/05/26,22:00,1.05,0.0
2025/05/26,23:00,1.06,0.0
2025/05/27,00:00,1.06,0.1
2025/05/27,01:00,1.05,0.3
2025/05/27,02:00,1.05,0.1
2025/05/27,03:00,1.04,0.0
2025/05/27,04:00,1.04,0.1
2025/05/27,05:00,1.04,0.3
2025/05/27,06:00,1.04,0.0
2025/05/27,07:00,1.06,0.0
2025/05/27,08:00,1.06,0.0
2025/05/27,09:00,1.05,0.0
2025/05/27,10:00,1.06,0.0
2025/05/27,11:00,1.05,0.0
2025/05/27,12:00,1.05,0.0
2025/05/27,13:00,1.03,0.0
2025/05/27,14:00,1.02,0.0
2025/05/27,15:00,1.01,0.0
2025/05/27,16:00,1.01,0.0
2025/05/27,17:00,1.00,0.0
2025/05/27,18:00,1.02,0.0
2025/05/27,19:00,1.03,0.0
2025/05/27,20:00,1.13,0.0
2025/05/27,21:00,1.17,0.0
2025/05/27,22:00,1.16,0.0
2025/05/27,23:00,1.13,0.0
2025/05/28,00:00,1.12,0.0
2025/05/28,01:00,1.10,0.0
2025/05/28,02:00,1.09,0.0
2025/05/28,03:00,1.08,0.0
2025/05/28,04:00,1.07,0.0
2025/05/28,05:00,1.07,0.0
2025/05/28,06:00,1.07,0.0
2025/05/28,07:00,1.08,0.0
2025/05/28,08:00,1.08,0.0
2025/05/28,09:00,1.08,0.0
2025/05/28,10:00,1.08,0.0
2025/05/28,11:00,1.08,0.0
2025/05/28,12:00,1.06,0.0
2025/05/28,13:00,1.04,0.0
2025/05/28,14:00,1.03,0.0
2025/05/28,15:00,1.02,0.0
2025/05/28,16:00,1.03,0.5
2025/05/28,17:00,1.04,0.0
2025/05/28,18:00,1.04,0.0
2025/05/28,19:00,1.05,0.0
2025/05/28,20:00,1.07,0.0
2025/05/28,21:00,1.08,0.0
2025/05/28,22:00,1.09,0.0
2025/05/28,23:00,1.10,0.0
2025/05/29,00:00,1.11,0.0
2025/05/29,01:00,1.10,0.0
2025/05/29,02:00,1.10,0.0
2025/05/29,03:00,1.09,0.0
2025/05/29,04:00,1.08,0.0
2025/05/29,05:00,1.08,0.0
2025/05/29,06:00,1.09,0.0
2025/05/29,07:00,1.09,0.0
2025/05/29,08:00,1.09,0.0
2025/05/29,09:00,1.10,0.0
2025/05/29,10:00,1.09,0.0
2025/05/29,11:00,1.08,0.0
2025/05/29,12:00,1.07,0.0
2025/05/29,13:00,1.06,0.0
2025/05/29,14:00,1.06,0.0
2025/05/29,15:00,1.05,0.0
2025/05/29,16:00,1.06,0.6
2025/05/29,17:00,1.06,0.6
2025/05/29,18:00,1.08,0.0
2025/05/29,19:00,1.12,0.0
2025/05/29,20:00,1.14,0.0
2025/05/29,21:00,1.16,0.1
2025/05/29,22:00,1.16,0.0
2025/05/29,23:00,1.21,0.0
2025/05/30,00:00,1.26,0.0
2025/05/30,01:00,1.41,0.0
2025/05/30,02:00,1.41,0.0
2025/05/30,03:00,1.39,0.0
2025/05/30,04:00,1.39,0.0
2025/05/30,05:00,1.36,0.0
2025/05/30,06:00,1.34,0.0
2025/05/30,07:00,1.33,0.0
2025/05/30,08:00,1.30,0.0
2025/05/30,09:00,1.28,0.0
2025/05/30,10:00,1.26,0.0
2025/05/30,11:00,1.23,0.0
2025/05/30,12:00,1.21,0.0
2025/05/30,13:00,1.19,0.0
2025/05/30,14:00,1.17,0.0
2025/05/30,15:00,1.15,0.0
2025/05/30,16:00,1.13,0.0
2025/05/30,17:00,1.13,0.0
2025/05/30,18:00,1.13,0.1
2025/05/30,19:00,1.14,0.0
2025/05/30,20:00,1.15,0.0
2025/05/30,21:00,1.16,0.0
2025/05/30,22:00,1.16,0.0
2025/05/30,23:00,1.16,0.0
2025/05/31,00:00,1.16,0.0
2025/05/31,01:00,1.16,0.0
2025/05/31,02:00,1.16,0.0
2025/05/31,03:00,1.15,0.0
2025/05/31,04:00,1.15,0.0
2025/05/31,05:00,1.15,0.0
2025/05/31,06:00,1.16,0.0
2025/05/31,07:00,1.16,0.0
2025/05/31,08:00,1.16,0.0
2025/05/31,09:00,1.16,0.0
2025/05/31,10:00,1.14,0.0
2025/05/31,11:00,1.13,0.0
2025/05/31,12:00,1.12,0.0
2025/05/31,13:00,1.11,0.0
2025/05/31,14:00,1.10,0.0
2025/05/31,15:00,1.08,0.0
2025/05/31,16:00,1.07,0.0
2025/05/31,17:00,1.07,0.0
2025/05/31,18:00,1.08,0.0
2025/05/31,19:00,1.08,0.0
2025/05/31,20:00,1.09,0.0
2025/05/31,21:00,1.09,0.0
2025/05/31,22:00,1.10,0.0
2025/05/31,23:00,1.10,0.0
