Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUENTE SALINAS AMOJAO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,ARAMANGO
Latitud :,5°27'3.46'',Longitud :,78°29'21.84'',Altitud :,381 msnm.
Tipo :,EHA - Hidrológica,Código :,472B55E0
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2026/04/01,04:00,7.44,0.0
2026/04/01,05:00,7.47,0.0
2026/04/01,06:00,7.45,0.0
2026/04/01,07:00,7.50,0.0
2026/04/01,08:00,7.60,0.0
2026/04/01,09:00,7.53,0.0
2026/04/01,10:00,7.49,0.0
2026/04/01,11:00,7.44,0.0
2026/04/01,12:00,7.46,0.0
2026/04/01,13:00,7.52,0.0
2026/04/01,14:00,7.44,0.0
2026/04/01,15:00,7.47,0.0
2026/04/01,16:00,7.55,0.0
2026/04/01,19:00,7.44,0.0
2026/04/01,20:00,7.43,0.0
2026/04/01,21:00,7.38,0.0
2026/04/01,22:00,7.38,0.0
2026/04/01,23:00,7.35,0.3
2026/04/02,00:00,7.33,0.0
2026/04/02,01:00,7.32,0.0
2026/04/02,02:00,7.28,0.3
2026/04/02,03:00,7.25,0.0
2026/04/02,04:00,7.25,0.0
2026/04/02,05:00,7.20,0.0
2026/04/02,06:00,7.22,0.0
2026/04/02,07:00,7.21,0.0
2026/04/02,08:00,7.26,0.0
2026/04/02,09:00,7.21,1.2
2026/04/02,10:00,7.22,0.7
2026/04/02,11:00,7.23,0.0
2026/04/02,12:00,7.23,0.0
2026/04/02,13:00,7.26,0.0
2026/04/02,14:00,7.21,0.0
2026/04/02,15:00,7.21,0.0
2026/04/02,16:00,7.25,0.0
2026/04/02,17:00,7.29,0.0
2026/04/02,18:00,7.29,0.0
2026/04/02,19:00,7.28,0.0
2026/04/02,20:00,7.23,0.0
2026/04/02,21:00,7.33,0.0
2026/04/02,22:00,7.26,0.0
2026/04/02,23:00,7.25,0.0
2026/04/03,00:00,7.23,0.0
2026/04/03,01:00,7.23,0.0
2026/04/03,02:00,7.19,0.0
2026/04/03,03:00,7.19,0.0
2026/04/03,04:00,7.17,0.0
2026/04/03,05:00,7.20,0.0
2026/04/03,06:00,7.18,0.0
2026/04/03,07:00,7.20,0.0
2026/04/03,08:00,7.18,0.0
2026/04/03,09:00,7.18,0.0
2026/04/03,10:00,7.28,0.0
2026/04/03,11:00,7.26,0.0
2026/04/03,12:00,7.28,0.0
2026/04/03,13:00,7.35,0.0
2026/04/03,14:00,7.35,0.0
2026/04/03,15:00,7.37,0.0
2026/04/03,16:00,7.41,0.0
2026/04/03,17:00,7.36,0.0
2026/04/03,18:00,7.40,0.0
2026/04/03,19:00,7.35,0.0
2026/04/03,20:00,7.45,0.0
2026/04/03,21:00,7.48,0.0
2026/04/03,22:00,7.48,0.0
2026/04/03,23:00,7.52,0.0
2026/04/04,00:00,7.47,0.0
2026/04/04,01:00,7.47,0.0
2026/04/04,02:00,7.46,0.0
2026/04/04,03:00,7.46,0.0
2026/04/04,04:00,7.45,0.0
2026/04/04,05:00,7.45,0.0
2026/04/04,06:00,7.40,0.0
2026/04/04,07:00,7.49,0.0
2026/04/04,08:00,7.46,0.0
2026/04/04,09:00,7.45,0.0
2026/04/04,10:00,7.40,0.0
2026/04/04,11:00,7.44,0.0
2026/04/04,12:00,7.45,0.0
2026/04/04,13:00,7.44,0.0
2026/04/04,14:00,7.49,0.0
2026/04/04,15:00,7.59,0.0
2026/04/04,16:00,7.59,0.0
2026/04/04,17:00,7.64,0.0
2026/04/04,18:00,7.58,0.0
2026/04/04,19:00,7.66,0.8
2026/04/04,20:00,7.65,0.0
2026/04/04,21:00,7.61,0.0
2026/04/04,22:00,7.64,0.0
2026/04/04,23:00,7.68,0.0
2026/04/05,00:00,7.65,0.0
2026/04/05,01:00,7.60,0.0
2026/04/05,02:00,7.63,0.0
2026/04/05,03:00,7.59,0.0
2026/04/05,04:00,7.66,0.0
2026/04/05,05:00,7.64,0.0
2026/04/05,06:00,7.62,0.0
2026/04/05,07:00,7.62,0.0
2026/04/05,08:00,7.57,0.0
2026/04/05,09:00,7.57,0.0
2026/04/05,10:00,7.55,0.0
2026/04/05,11:00,7.54,0.0
2026/04/05,12:00,7.54,0.0
2026/04/05,13:00,7.63,0.0
2026/04/05,14:00,7.69,0.0
2026/04/05,15:00,7.67,0.0
2026/04/05,16:00,7.72,0.0
2026/04/05,17:00,7.72,0.4
2026/04/05,18:00,7.64,19.1
2026/04/05,19:00,7.69,0.1
2026/04/05,20:00,7.60,0.0
2026/04/05,21:00,7.72,0.0
2026/04/05,22:00,7.75,0.0
2026/04/05,23:00,7.74,0.0
2026/04/06,00:00,7.74,0.0
2026/04/06,01:00,7.71,0.5
2026/04/06,02:00,7.64,0.1
2026/04/06,03:00,7.59,0.0
2026/04/06,04:00,7.54,0.0
2026/04/06,05:00,7.53,0.0
2026/04/06,06:00,7.52,0.0
2026/04/06,07:00,7.50,0.0
2026/04/06,08:00,7.46,0.0
2026/04/06,09:00,7.48,0.0
2026/04/06,10:00,7.49,0.0
2026/04/06,11:00,7.47,0.0
2026/04/06,12:00,7.48,0.0
2026/04/06,13:00,7.48,0.0
2026/04/06,14:00,7.56,0.0
2026/04/06,15:00,7.56,0.0
2026/04/06,16:00,7.54,0.0
2026/04/06,17:00,7.56,0.0
2026/04/06,18:00,7.56,0.0
2026/04/06,19:00,7.49,0.0
2026/04/06,20:00,7.46,0.0
2026/04/06,21:00,7.40,0.0
2026/04/06,22:00,7.36,0.0
2026/04/06,23:00,7.28,0.0
2026/04/07,00:00,7.26,0.7
2026/04/07,01:00,7.24,0.1
2026/04/07,02:00,7.20,0.0
2026/04/07,03:00,7.18,0.0
2026/04/07,04:00,7.19,0.0
2026/04/07,05:00,7.13,0.0
2026/04/07,06:00,7.11,0.0
2026/04/07,07:00,7.12,0.0
2026/04/07,08:00,7.12,0.0
2026/04/07,09:00,7.14,0.0
2026/04/07,10:00,7.10,0.0
2026/04/07,11:00,7.13,0.0
2026/04/07,12:00,7.12,0.0
2026/04/07,13:00,7.14,0.0
2026/04/07,14:00,7.15,0.0
2026/04/07,15:00,7.10,0.0
2026/04/07,16:00,7.11,0.0
2026/04/07,17:00,7.08,0.0
2026/04/07,18:00,7.07,0.7
2026/04/07,19:00,7.02,2.3
2026/04/07,20:00,7.07,0.2
2026/04/07,21:00,7.08,7.4
2026/04/07,22:00,7.06,13.9
2026/04/07,23:00,7.02,0.8
2026/04/08,00:00,7.03,0.1
2026/04/08,01:00,7.07,0.0
2026/04/08,02:00,7.06,0.0
2026/04/08,03:00,6.96,0.0
2026/04/08,04:00,6.92,0.0
2026/04/08,05:00,6.96,0.0
2026/04/08,06:00,6.94,0.0
2026/04/08,07:00,6.89,0.0
2026/04/08,08:00,6.91,0.0
2026/04/08,09:00,6.91,0.0
2026/04/08,10:00,6.87,0.0
2026/04/08,11:00,6.87,0.0
2026/04/08,12:00,6.90,0.0
2026/04/08,13:00,6.86,0.0
2026/04/08,14:00,6.88,0.0
2026/04/08,15:00,6.88,0.0
2026/04/08,16:00,6.88,0.0
2026/04/08,17:00,6.93,0.0
2026/04/08,18:00,7.11,0.0
