Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUENTE SALINAS AMOJAO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,ARAMANGO
Latitud :,5°27'3.46'',Longitud :,78°29'21.84'',Altitud :,381 msnm.
Tipo :,EHA - Hidrológica,Código :,472B55E0
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2025/09/01,19:00,4.43,0.0
2025/09/01,22:00,4.45,0.0
2025/09/01,23:00,4.45,4.4
2025/09/02,00:00,4.47,1.5
2025/09/02,01:00,4.46,0.0
2025/09/02,02:00,4.46,0.1
2025/09/02,03:00,4.45,0.5
2025/09/02,04:00,4.49,0.2
2025/09/02,05:00,4.47,0.0
2025/09/02,07:00,4.48,0.0
2025/09/02,08:00,4.48,0.0
2025/09/02,16:00,4.88,0.3
2025/09/02,17:00,4.89,0.4
2025/09/02,18:00,4.90,0.0
2025/09/02,19:00,4.95,0.0
2025/09/02,20:00,4.94,0.0
2025/09/02,21:00,4.88,0.0
2025/09/02,22:00,4.88,0.0
2025/09/02,23:00,4.85,0.0
2025/09/03,00:00,4.87,0.0
2025/09/03,01:00,4.89,0.0
2025/09/03,02:00,4.91,0.0
2025/09/03,03:00,4.94,0.0
2025/09/03,04:00,5.17,0.0
2025/09/03,05:00,5.43,0.0
2025/09/03,06:00,5.50,0.0
2025/09/03,07:00,5.46,0.0
2025/09/03,08:00,5.46,0.0
2025/09/03,10:00,5.59,0.0
2025/09/03,12:00,5.70,0.0
2025/09/03,13:00,5.64,0.0
2025/09/03,15:00,5.46,0.0
2025/09/03,16:00,5.39,0.0
2025/09/03,20:00,5.13,0.0
2025/09/04,01:00,4.91,0.0
2025/09/04,02:00,4.89,0.0
2025/09/04,03:00,4.86,0.0
2025/09/04,04:00,4.79,0.0
2025/09/04,05:00,4.77,0.0
2025/09/04,06:00,4.77,0.0
2025/09/04,07:00,4.76,0.0
2025/09/04,09:00,4.76,0.2
2025/09/04,10:00,4.72,0.0
2025/09/04,11:00,4.72,0.0
2025/09/04,12:00,4.71,0.0
2025/09/04,13:00,4.68,0.0
2025/09/04,14:00,4.68,0.0
2025/09/04,15:00,4.68,0.0
2025/09/04,17:00,4.63,0.0
2025/09/04,18:00,4.63,0.0
2025/09/04,19:00,4.61,0.0
2025/09/05,00:00,4.60,0.0
2025/09/05,01:00,4.61,0.0
2025/09/05,02:00,4.56,0.0
2025/09/05,03:00,4.56,0.0
2025/09/05,04:00,4.56,0.0
2025/09/05,05:00,4.57,0.0
2025/09/05,06:00,4.56,0.0
2025/09/05,07:00,4.57,0.0
2025/09/05,08:00,4.56,0.0
2025/09/05,09:00,4.56,0.0
2025/09/05,10:00,4.56,0.0
2025/09/05,11:00,4.55,1.1
2025/09/05,12:00,4.61,0.1
2025/09/05,13:00,4.56,0.0
2025/09/05,14:00,4.52,0.0
2025/09/05,15:00,4.54,0.7
2025/09/05,16:00,4.50,0.0
2025/09/05,17:00,4.53,0.0
2025/09/05,18:00,4.52,0.0
2025/09/05,19:00,4.49,0.0
2025/09/05,20:00,4.49,0.0
2025/09/05,21:00,4.49,0.0
2025/09/05,22:00,4.50,0.0
2025/09/05,23:00,4.50,0.0
2025/09/06,00:00,4.50,0.0
2025/09/06,01:00,4.49,0.0
2025/09/06,03:00,4.45,0.0
2025/09/06,04:00,4.46,0.0
2025/09/06,05:00,4.46,0.0
2025/09/06,07:00,4.45,0.0
2025/09/06,08:00,4.47,0.0
2025/09/06,09:00,4.44,0.0
2025/09/06,10:00,4.44,0.0
2025/09/06,11:00,4.43,0.0
2025/09/06,12:00,4.44,0.0
2025/09/06,13:00,4.45,0.0
2025/09/06,14:00,4.44,0.8
2025/09/06,15:00,4.44,0.1
2025/09/06,16:00,4.44,0.0
2025/09/06,17:00,4.41,0.0
2025/09/06,18:00,4.42,0.0
2025/09/06,19:00,4.42,0.0
2025/09/06,20:00,4.42,0.0
2025/09/06,21:00,4.41,0.0
2025/09/06,22:00,4.41,0.0
2025/09/06,23:00,4.43,0.0
2025/09/07,00:00,4.42,0.0
2025/09/07,01:00,4.40,0.0
2025/09/07,02:00,4.43,0.0
2025/09/07,03:00,4.45,0.0
2025/09/07,04:00,4.46,0.0
2025/09/07,05:00,4.50,0.0
2025/09/07,06:00,4.53,0.0
2025/09/07,07:00,4.56,0.0
2025/09/07,08:00,4.52,0.0
2025/09/07,09:00,4.53,0.0
2025/09/07,10:00,4.55,0.0
2025/09/07,11:00,4.57,0.0
2025/09/07,12:00,4.60,0.0
2025/09/07,13:00,4.62,0.0
2025/09/07,14:00,4.67,0.0
2025/09/07,15:00,4.69,0.0
2025/09/07,16:00,4.77,0.0
2025/09/07,17:00,4.71,0.0
2025/09/07,18:00,4.71,0.0
2025/09/07,21:00,4.64,0.0
2025/09/07,22:00,4.59,0.0
2025/09/07,23:00,4.57,0.0
2025/09/08,00:00,4.57,0.0
2025/09/08,01:00,4.52,0.0
2025/09/08,02:00,4.52,0.0
2025/09/08,03:00,4.50,0.0
2025/09/08,04:00,4.50,0.0
2025/09/08,05:00,4.47,0.0
2025/09/08,06:00,4.49,0.0
2025/09/08,07:00,4.48,0.0
2025/09/08,08:00,4.48,0.0
2025/09/08,09:00,4.48,0.0
2025/09/08,10:00,4.48,0.0
2025/09/08,11:00,4.46,0.0
2025/09/08,12:00,4.46,0.0
2025/09/08,13:00,4.45,0.0
2025/09/08,14:00,4.47,0.0
2025/09/08,16:00,4.48,0.0
2025/09/08,17:00,4.46,0.0
2025/09/08,18:00,4.43,0.0
2025/09/08,19:00,4.46,0.0
2025/09/08,20:00,4.42,0.0
2025/09/09,07:00,4.37,0.0
2025/09/09,08:00,4.36,0.0
2025/09/09,12:00,4.36,0.0
2025/09/09,13:00,4.36,0.3
2025/09/09,14:00,4.37,0.1
2025/09/09,15:00,4.39,0.0
2025/09/09,16:00,4.36,0.0
2025/09/09,17:00,4.37,0.0
2025/09/09,18:00,4.36,0.0
2025/09/09,20:00,4.33,0.2
2025/09/09,21:00,4.32,0.2
2025/09/09,22:00,4.33,0.0
2025/09/09,23:00,4.35,0.0
2025/09/10,00:00,4.35,0.0
2025/09/10,01:00,4.36,0.0
2025/09/10,02:00,4.35,0.0
2025/09/10,03:00,4.34,0.0
2025/09/10,04:00,4.35,0.0
2025/09/10,05:00,4.35,0.0
2025/09/10,06:00,4.35,0.0
2025/09/10,07:00,4.51,0.0
2025/09/10,08:00,4.96,0.0
2025/09/10,09:00,5.13,0.0
2025/09/10,10:00,5.15,0.1
2025/09/10,11:00,5.11,0.4
2025/09/10,12:00,5.04,0.0
2025/09/10,13:00,4.97,0.0
2025/09/10,14:00,4.86,0.0
2025/09/10,15:00,4.84,0.0
2025/09/10,16:00,4.81,0.0
2025/09/10,17:00,4.83,0.0
2025/09/10,19:00,5.89,0.0
2025/09/10,20:00,6.09,0.0
2025/09/10,21:00,6.17,0.0
2025/09/10,22:00,6.21,0.0
2025/09/10,23:00,6.19,0.0
2025/09/11,00:00,6.20,0.0
2025/09/11,01:00,6.26,0.0
2025/09/11,02:00,6.35,0.0
2025/09/11,03:00,6.34,0.0
2025/09/11,04:00,6.31,0.0
2025/09/11,05:00,6.24,0.0
2025/09/11,06:00,6.14,0.0
2025/09/11,07:00,6.06,0.0
2025/09/11,08:00,5.95,0.0
2025/09/11,09:00,5.88,0.3
2025/09/11,10:00,5.83,0.0
2025/09/11,11:00,5.93,0.1
2025/09/11,12:00,6.00,0.0
2025/09/11,13:00,5.99,0.0
2025/09/11,14:00,5.87,0.0
2025/09/11,15:00,5.86,0.0
2025/09/11,16:00,5.96,0.0
2025/09/11,17:00,6.09,0.0
2025/09/11,18:00,6.26,0.0
2025/09/11,19:00,6.39,0.0
2025/09/11,20:00,6.45,0.0
2025/09/11,21:00,6.46,0.0
2025/09/11,22:00,6.46,0.0
2025/09/11,23:00,6.51,0.0
2025/09/12,00:00,6.73,0.0
2025/09/12,01:00,6.84,0.0
2025/09/12,02:00,6.81,0.0
2025/09/12,03:00,6.67,0.0
2025/09/12,04:00,6.50,0.0
2025/09/12,05:00,6.31,0.0
2025/09/12,06:00,6.14,0.1
2025/09/12,07:00,5.94,0.0
2025/09/12,08:00,5.78,0.0
2025/09/12,09:00,5.70,0.0
2025/09/12,10:00,5.63,0.0
2025/09/12,11:00,5.55,0.0
2025/09/12,12:00,5.47,0.0
2025/09/12,13:00,5.40,0.0
2025/09/12,14:00,5.38,0.0
2025/09/12,15:00,5.35,0.0
2025/09/12,19:00,5.26,6.1
2025/09/12,20:00,5.21,0.9
2025/09/12,21:00,5.23,0.0
2025/09/12,22:00,5.20,0.0
2025/09/13,00:00,5.18,0.0
2025/09/13,01:00,5.17,0.3
2025/09/13,02:00,5.15,0.1
2025/09/13,03:00,5.12,1.1
2025/09/13,04:00,5.11,0.1
2025/09/13,05:00,5.08,0.0
2025/09/13,06:00,5.07,0.0
2025/09/13,08:00,5.05,0.0
2025/09/13,09:00,5.08,0.0
2025/09/13,10:00,5.08,0.0
2025/09/13,11:00,5.06,0.0
2025/09/13,12:00,5.07,0.0
2025/09/13,13:00,5.23,0.0
2025/09/13,14:00,5.45,0.0
2025/09/13,15:00,5.49,0.0
2025/09/13,16:00,5.50,0.0
2025/09/13,17:00,5.47,0.0
2025/09/13,18:00,5.42,0.0
2025/09/13,19:00,5.38,0.0
2025/09/13,20:00,5.35,0.0
2025/09/13,21:00,5.36,0.0
2025/09/14,02:00,5.32,0.0
2025/09/14,03:00,5.29,0.0
2025/09/14,04:00,5.26,0.0
2025/09/14,05:00,5.21,0.0
2025/09/14,06:00,5.20,0.0
2025/09/14,07:00,5.14,0.0
2025/09/14,08:00,5.10,0.0
2025/09/14,09:00,5.09,0.0
2025/09/14,10:00,5.06,0.0
2025/09/14,11:00,5.03,0.0
2025/09/14,12:00,5.00,0.0
2025/09/14,13:00,4.97,0.0
2025/09/14,14:00,4.97,0.0
2025/09/14,15:00,4.93,0.0
2025/09/15,01:00,4.76,0.0
2025/09/15,02:00,4.75,0.0
2025/09/15,03:00,4.75,0.0
2025/09/15,04:00,4.72,0.0
2025/09/15,05:00,4.73,1.4
2025/09/15,06:00,4.73,2.2
2025/09/15,07:00,4.69,0.1
2025/09/15,08:00,4.69,1.1
2025/09/15,10:00,4.65,0.0
2025/09/15,11:00,4.67,0.0
2025/09/15,12:00,4.66,0.0
2025/09/15,13:00,4.63,0.0
2025/09/15,14:00,4.63,0.0
2025/09/15,15:00,4.62,0.0
2025/09/15,18:00,4.59,0.0
2025/09/15,19:00,4.59,0.0
2025/09/15,20:00,4.57,0.0
2025/09/15,21:00,4.55,0.0
2025/09/15,22:00,4.53,0.0
2025/09/15,23:00,4.53,0.0
2025/09/16,00:00,4.56,0.0
2025/09/16,01:00,4.58,0.0
2025/09/16,02:00,4.58,0.0
2025/09/16,03:00,4.57,0.0
2025/09/16,04:00,4.57,0.0
2025/09/16,05:00,4.56,0.0
2025/09/16,06:00,4.56,0.1
2025/09/16,07:00,4.55,0.0
2025/09/16,08:00,4.55,0.0
2025/09/16,09:00,4.53,0.0
2025/09/16,10:00,4.58,0.0
2025/09/16,11:00,4.54,0.0
2025/09/16,12:00,4.57,0.0
2025/09/16,13:00,4.59,0.1
2025/09/16,14:00,4.57,0.0
2025/09/16,15:00,4.58,0.0
2025/09/16,16:00,4.60,0.0
2025/09/16,17:00,4.59,0.0
2025/09/16,19:00,4.57,0.0
2025/09/16,20:00,4.54,0.7
2025/09/16,21:00,4.56,2.6
2025/09/16,22:00,4.54,1.2
2025/09/16,23:00,4.55,0.9
2025/09/17,00:00,4.50,0.0
2025/09/17,01:00,4.51,0.0
2025/09/17,02:00,4.52,0.0
2025/09/17,03:00,4.53,0.0
2025/09/17,04:00,4.58,0.0
2025/09/17,05:00,4.57,0.0
2025/09/17,06:00,4.55,0.0
2025/09/17,07:00,4.58,0.3
2025/09/17,08:00,4.56,0.2
2025/09/17,10:00,4.58,0.0
2025/09/17,11:00,4.55,0.0
2025/09/17,12:00,4.55,0.0
2025/09/17,13:00,4.55,0.0
2025/09/17,14:00,4.57,0.0
2025/09/17,15:00,4.55,0.1
2025/09/17,16:00,4.54,0.4
2025/09/17,17:00,4.57,0.0
2025/09/17,18:00,4.59,0.0
2025/09/17,19:00,4.63,0.0
2025/09/17,20:00,4.63,0.0
2025/09/17,21:00,4.66,0.0
2025/09/17,22:00,S/D,0.0
2025/09/17,23:00,4.68,0.0
2025/09/18,00:00,4.69,0.0
2025/09/18,01:00,4.71,0.0
2025/09/18,02:00,4.67,0.0
2025/09/18,03:00,4.70,0.0
2025/09/18,04:00,4.72,0.0
2025/09/18,05:00,4.69,0.0
2025/09/18,06:00,4.70,0.0
2025/09/18,07:00,4.66,0.0
2025/09/18,08:00,4.67,0.0
2025/09/18,09:00,4.66,0.0
2025/09/18,10:00,4.66,0.0
2025/09/18,11:00,4.66,0.0
2025/09/18,12:00,4.64,0.0
2025/09/18,13:00,4.63,0.0
2025/09/18,14:00,4.62,0.0
2025/09/18,15:00,4.62,0.0
2025/09/18,16:00,4.60,0.0
2025/09/18,17:00,4.59,0.0
2025/09/18,18:00,4.58,0.0
2025/09/18,19:00,4.57,0.3
2025/09/18,20:00,4.59,0.0
2025/09/18,21:00,4.60,0.3
2025/09/18,22:00,S/D,0.2
2025/09/18,23:00,4.58,0.3
2025/09/19,00:00,4.59,0.0
2025/09/19,01:00,4.55,0.0
2025/09/19,02:00,4.59,0.0
2025/09/19,03:00,4.58,0.0
2025/09/19,04:00,4.58,0.0
2025/09/19,05:00,4.63,0.0
2025/09/19,06:00,4.62,0.0
2025/09/19,07:00,4.59,0.0
2025/09/19,08:00,4.60,0.0
2025/09/19,09:00,4.59,0.0
2025/09/19,10:00,4.62,0.0
2025/09/19,11:00,4.75,0.0
2025/09/19,12:00,4.76,0.0
2025/09/19,13:00,4.74,0.0
2025/09/19,14:00,4.73,0.0
2025/09/19,15:00,4.73,0.0
2025/09/20,00:00,4.67,0.0
2025/09/20,01:00,4.65,0.0
2025/09/20,02:00,4.66,0.0
2025/09/20,03:00,S/D,0.0
2025/09/20,04:00,4.60,0.0
2025/09/20,05:00,4.59,0.0
2025/09/20,06:00,4.57,0.1
2025/09/20,07:00,4.57,0.0
2025/09/20,08:00,4.56,0.0
2025/09/20,09:00,4.56,0.0
2025/09/20,10:00,4.55,0.0
2025/09/20,11:00,4.56,0.0
2025/09/20,12:00,4.57,0.0
2025/09/20,13:00,4.56,0.0
2025/09/20,14:00,4.57,0.0
2025/09/20,15:00,4.65,0.0
2025/09/20,16:00,4.75,0.0
2025/09/20,17:00,4.82,0.0
2025/09/20,18:00,4.80,0.0
2025/09/20,19:00,4.80,0.0
2025/09/20,20:00,4.79,0.0
2025/09/20,21:00,4.76,0.0
2025/09/20,22:00,4.74,0.0
2025/09/20,23:00,4.70,0.0
2025/09/21,00:00,4.69,0.0
2025/09/21,01:00,4.65,0.0
2025/09/21,02:00,4.64,0.0
2025/09/21,03:00,4.60,0.0
2025/09/21,04:00,4.59,0.0
2025/09/21,05:00,4.57,0.0
2025/09/21,06:00,4.57,0.0
2025/09/21,07:00,4.58,0.0
2025/09/21,08:00,4.57,0.0
2025/09/21,09:00,4.57,0.0
2025/09/21,10:00,4.57,0.0
2025/09/21,11:00,4.61,0.0
2025/09/21,12:00,4.63,0.0
2025/09/21,13:00,4.71,0.0
2025/09/21,14:00,4.72,0.0
2025/09/21,15:00,4.72,0.0
2025/09/21,16:00,4.68,0.0
2025/09/21,23:00,4.54,0.0
2025/09/22,04:00,4.47,0.0
2025/09/22,05:00,4.49,0.0
2025/09/22,06:00,4.47,0.0
2025/09/22,07:00,4.47,0.0
2025/09/22,09:00,4.47,0.0
2025/09/22,10:00,4.49,0.0
2025/09/22,11:00,4.45,0.1
2025/09/22,12:00,4.49,0.0
2025/09/22,13:00,4.52,0.0
2025/09/22,14:00,4.59,0.0
2025/09/23,13:00,4.53,0.0
2025/09/23,18:00,4.61,0.0
2025/09/24,07:00,4.74,0.0
2025/09/24,09:00,4.75,0.0
2025/09/24,10:00,4.75,0.0
2025/09/24,11:00,4.78,0.0
2025/09/24,14:00,4.72,0.0
2025/09/24,15:00,4.72,0.6
2025/09/24,16:00,4.73,0.0
2025/09/24,17:00,4.71,0.0
2025/09/24,18:00,4.69,0.0
2025/09/24,19:00,4.66,0.0
2025/09/24,20:00,4.67,0.0
2025/09/25,00:00,4.63,0.0
2025/09/25,01:00,4.65,0.0
2025/09/25,02:00,4.64,0.0
2025/09/25,05:00,4.64,0.0
2025/09/25,06:00,4.64,0.0
2025/09/25,09:00,4.66,0.0
2025/09/25,10:00,4.66,0.0
2025/09/25,12:00,4.66,0.0
2025/09/25,13:00,4.66,0.0
2025/09/25,14:00,4.65,0.0
2025/09/25,15:00,4.69,0.0
2025/09/25,18:00,4.69,0.0
2025/09/25,19:00,4.74,0.2
2025/09/25,20:00,4.85,1.0
2025/09/25,21:00,4.82,0.1
2025/09/25,22:00,4.78,0.0
2025/09/25,23:00,4.80,0.0
2025/09/26,00:00,4.81,0.5
2025/09/26,01:00,4.83,0.6
2025/09/26,02:00,4.87,0.5
2025/09/26,03:00,4.94,0.1
2025/09/26,04:00,5.05,0.0
2025/09/26,05:00,5.07,0.0
2025/09/26,06:00,5.23,0.0
2025/09/26,07:00,5.32,0.0
2025/09/26,08:00,5.51,0.0
2025/09/26,09:00,5.75,0.0
2025/09/26,10:00,5.83,0.0
2025/09/26,11:00,6.04,0.1
2025/09/26,12:00,6.29,0.0
2025/09/26,13:00,6.48,0.0
2025/09/26,14:00,6.66,0.0
2025/09/26,15:00,6.75,0.0
2025/09/26,16:00,6.92,0.0
2025/09/26,17:00,6.96,0.0
2025/09/26,18:00,6.88,0.0
2025/09/26,19:00,6.84,0.0
2025/09/26,20:00,6.71,0.0
2025/09/26,21:00,6.67,0.0
2025/09/26,22:00,6.68,0.1
2025/09/26,23:00,6.64,0.0
2025/09/27,00:00,6.70,0.0
2025/09/27,01:00,6.72,0.0
2025/09/27,02:00,6.68,0.0
2025/09/27,03:00,6.63,0.0
2025/09/27,04:00,6.56,0.0
2025/09/27,05:00,6.60,0.0
2025/09/27,06:00,6.63,0.0
2025/09/27,07:00,6.64,0.0
2025/09/27,08:00,6.71,0.0
2025/09/27,09:00,6.69,0.0
2025/09/27,10:00,6.64,0.0
2025/09/27,11:00,6.56,0.0
2025/09/27,12:00,6.50,0.0
2025/09/27,13:00,6.41,0.0
2025/09/27,14:00,6.38,0.0
2025/09/27,15:00,6.32,0.0
2025/09/27,16:00,6.25,0.2
2025/09/27,17:00,6.20,0.0
2025/09/27,18:00,6.14,0.0
2025/09/27,19:00,6.06,0.0
2025/09/27,20:00,5.99,0.0
2025/09/27,21:00,5.92,0.0
2025/09/27,22:00,5.80,0.0
2025/09/27,23:00,5.77,0.0
2025/09/28,00:00,5.71,0.0
2025/09/28,01:00,5.62,0.0
2025/09/28,02:00,5.58,0.0
2025/09/28,03:00,5.54,0.0
2025/09/28,04:00,5.50,0.0
2025/09/28,05:00,5.50,0.0
2025/09/28,06:00,5.42,0.0
2025/09/28,07:00,5.41,0.0
2025/09/28,08:00,5.36,0.0
2025/09/28,09:00,5.34,0.0
2025/09/28,10:00,5.33,0.0
2025/09/28,11:00,5.28,0.0
2025/09/28,12:00,5.29,0.0
2025/09/28,13:00,5.25,0.0
2025/09/28,14:00,5.24,0.0
2025/09/28,15:00,5.21,0.0
2025/09/28,16:00,5.19,0.0
2025/09/28,22:00,5.09,0.0
2025/09/29,01:00,5.04,0.0
2025/09/29,02:00,5.05,0.0
2025/09/29,04:00,5.07,0.0
2025/09/29,05:00,5.08,0.0
2025/09/29,06:00,5.11,0.0
2025/09/29,07:00,5.08,0.0
2025/09/29,10:00,5.06,0.0
2025/09/29,11:00,5.05,0.0
2025/09/29,12:00,5.03,0.0
2025/09/29,13:00,5.01,0.0
2025/09/29,14:00,5.02,0.0
2025/09/29,15:00,5.03,0.0
2025/09/30,01:00,5.03,0.0
2025/09/30,02:00,5.06,0.0
2025/09/30,07:00,5.02,0.0
2025/09/30,12:00,5.05,0.0
2025/09/30,13:00,5.00,5.3
2025/09/30,15:00,5.00,0.0
2025/09/30,16:00,4.95,0.0
2025/09/30,17:00,4.91,0.0
2025/09/30,18:00,4.93,0.0
2025/09/30,21:00,4.87,0.0
2025/09/30,22:00,4.84,0.0
2025/09/30,23:00,4.85,0.0
