Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUENTE SALINAS AMOJAO
Departamento :,AMAZONAS,Provincia :,BAGUA,Distrito :,ARAMANGO
Latitud :,5°27'3.46'',Longitud :,78°29'21.84'',Altitud :,381 msnm.
Tipo :,EHA - Hidrológica,Código :,472B55E0
AÑO / MES / DÍA,HORA,NIVEL DEL RIO (m),PRECIPITACIÓN (mm/hora)
2023/03/01,00:00,9.95,0.0
2023/03/01,01:00,10.02,0.0
2023/03/01,02:00,10.07,0.0
2023/03/01,03:00,10.14,0.5
2023/03/01,04:00,10.08,0.1
2023/03/01,05:00,10.07,0.0
2023/03/01,06:00,10.04,0.1
2023/03/01,07:00,9.89,0.0
2023/03/01,08:00,9.79,0.0
2023/03/01,09:00,9.71,0.0
2023/03/01,10:00,9.57,0.0
2023/03/01,11:00,9.44,0.0
2023/03/01,12:00,9.26,0.0
2023/03/01,13:00,9.19,0.0
2023/03/01,14:00,9.11,0.0
2023/03/01,15:00,8.99,0.0
2023/03/01,16:00,8.94,0.0
2023/03/01,17:00,8.89,0.0
2023/03/01,18:00,8.90,0.3
2023/03/01,19:00,8.89,0.0
2023/03/01,20:00,8.96,0.0
2023/03/01,21:00,8.96,0.0
2023/03/01,22:00,8.99,0.0
2023/03/01,23:00,8.96,0.0
2023/03/02,00:00,9.03,0.0
2023/03/02,01:00,9.10,0.0
2023/03/02,02:00,9.17,0.0
2023/03/02,03:00,9.25,0.0
2023/03/02,04:00,9.36,0.0
2023/03/02,05:00,9.57,0.0
2023/03/02,06:00,9.69,0.0
2023/03/02,07:00,9.78,0.0
2023/03/02,08:00,9.76,0.0
2023/03/02,09:00,9.75,0.0
2023/03/02,10:00,9.66,0.0
2023/03/02,11:00,9.51,0.0
2023/03/02,12:00,9.46,0.0
2023/03/02,13:00,9.35,0.0
2023/03/02,14:00,9.24,0.0
2023/03/02,15:00,9.11,0.0
2023/03/02,16:00,9.05,0.0
2023/03/02,17:00,8.99,0.0
2023/03/02,18:00,8.89,0.0
2023/03/02,19:00,8.78,0.0
2023/03/02,20:00,8.76,0.0
2023/03/02,21:00,8.71,0.0
2023/03/02,22:00,8.62,0.0
2023/03/02,23:00,8.60,0.0
2023/03/03,00:00,8.55,0.3
2023/03/03,01:00,8.50,0.2
2023/03/03,02:00,8.45,4.5
2023/03/03,03:00,8.45,0.8
2023/03/03,04:00,8.43,8.8
2023/03/03,05:00,8.51,6.0
2023/03/03,06:00,8.62,1.2
2023/03/03,07:00,8.63,0.1
2023/03/03,08:00,8.63,0.0
2023/03/03,09:00,8.68,0.0
