Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : NARANJITO
Departamento :,AMAZONAS,Provincia :,UTCUBAMBA,Distrito :,JAMALCA
Latitud :,5°49'10.85'',Longitud :,78°16'33.54'',Altitud :,500 msnm.
Tipo :,EHA - Hidrológica,Código :,220907
2023/10/06,13:00,3.62,0.0
2023/10/06,14:00,3.61,0.0
2023/10/06,15:00,3.61,0.0
2023/10/06,16:00,3.62,0.0
2023/10/06,17:00,3.64,0.0
2023/10/07,08:00,3.55,0.0
2023/10/07,09:00,3.57,0.0
2023/10/07,10:00,3.57,0.0
2023/10/07,11:00,3.59,0.0
2023/10/07,12:00,3.59,0.0
2023/10/07,13:00,3.60,0.0
2023/10/07,14:00,3.61,0.0
2023/10/07,15:00,3.67,0.0
2023/10/07,16:00,3.63,0.0
2023/10/07,17:00,3.63,0.0
2023/10/07,18:00,3.64,0.0
2023/10/08,03:00,3.61,0.2
2023/10/08,04:00,3.60,0.1
2023/10/08,05:00,3.59,0.1
2023/10/08,06:00,3.60,0.1
2023/10/08,07:00,3.59,0.2
2023/10/08,08:00,3.58,0.1
2023/10/08,09:00,3.56,0.2
2023/10/08,10:00,3.58,0.1
2023/10/08,11:00,3.58,0.2
2023/10/08,12:00,3.58,0.1
2023/10/08,13:00,3.58,0.1
2023/10/08,14:00,3.59,0.1
2023/10/08,15:00,3.60,0.1
2023/10/08,16:00,3.58,0.1
2023/10/08,17:00,3.58,0.1
2023/10/08,18:00,3.59,0.1
2023/10/08,19:00,3.59,0.1
2023/10/08,20:00,3.59,0.0
2023/10/08,21:00,3.59,0.1
2023/10/08,22:00,3.59,0.1
2023/10/08,23:00,3.60,0.0
2023/10/09,00:00,3.61,0.1
2023/10/09,01:00,3.61,0.1
2023/10/09,02:00,3.87,0.0
2023/10/09,03:00,3.88,0.1
2023/10/09,04:00,3.86,0.1
2023/10/09,05:00,3.83,0.0
2023/10/09,06:00,3.80,0.1
2023/10/09,07:00,3.77,0.1
2023/10/09,08:00,3.74,0.0
2023/10/09,09:00,3.74,0.1
2023/10/09,10:00,3.75,0.1
2023/10/09,11:00,3.74,0.1
2023/10/09,12:00,3.75,0.0
2023/10/09,13:00,3.73,0.1
2023/10/09,14:00,3.74,0.1
2023/10/09,15:00,3.78,0.1
2023/10/09,16:00,3.76,0.0
2023/10/09,17:00,3.75,0.1
2023/10/09,18:00,3.76,0.0
2023/10/09,19:00,3.76,0.1
2023/10/09,20:00,3.77,0.0
2023/10/09,21:00,3.76,0.1
2023/10/09,22:00,3.75,0.0
2023/10/09,23:00,3.76,0.1
2023/10/10,00:00,3.80,0.0
2023/10/10,01:00,3.85,0.1
2023/10/10,02:00,3.88,0.0
2023/10/10,03:00,3.88,0.1
2023/10/10,04:00,3.87,0.0
2023/10/10,05:00,3.95,0.0
2023/10/10,06:00,3.95,0.1
2023/10/10,07:00,3.94,0.1
2023/10/10,08:00,3.92,0.0
2023/10/10,09:00,3.89,0.0
2023/10/10,10:00,3.85,0.1
2023/10/10,11:00,3.86,0.1
2023/10/10,12:00,3.86,0.0
2023/10/10,13:00,3.85,0.1
2023/10/10,14:00,3.82,0.0
2023/10/10,15:00,3.82,0.1
2023/10/10,16:00,3.85,0.0
2023/10/10,17:00,3.82,0.1
2023/10/10,18:00,3.82,0.0
2023/10/10,19:00,3.80,0.1
2023/10/10,20:00,3.79,0.0
2023/10/10,21:00,3.79,0.0
2023/10/10,22:00,3.78,0.0
2023/10/10,23:00,3.78,0.1
2023/10/11,00:00,3.77,0.0
2023/10/11,01:00,3.77,0.1
2023/10/11,02:00,3.76,0.0
2023/10/11,03:00,3.76,0.0
2023/10/11,04:00,3.76,0.1
2023/10/11,05:00,3.75,0.0
2023/10/11,06:00,3.76,0.0
2023/10/11,07:00,3.73,0.1
2023/10/11,08:00,3.72,0.0
2023/10/11,09:00,3.73,0.1
2023/10/11,10:00,3.73,0.0
2023/10/11,11:00,3.75,0.0
2023/10/11,12:00,3.74,0.1
2023/10/11,13:00,3.73,0.0
2023/10/11,14:00,3.73,0.0
2023/10/11,15:00,3.73,0.1
2023/10/11,16:00,3.71,0.0
2023/10/11,17:00,3.76,0.0
2023/10/11,19:00,3.74,0.1
2023/10/11,20:00,3.75,0.0
2023/10/11,21:00,3.74,0.0
2023/10/11,23:00,3.76,0.1
2023/10/12,00:00,3.77,0.0
2023/10/12,01:00,3.76,0.0
2023/10/12,02:00,3.75,0.0
2023/10/12,03:00,3.75,0.0
2023/10/12,04:00,3.74,0.1
2023/10/12,05:00,3.73,0.0
2023/10/12,06:00,3.72,0.0
2023/10/12,07:00,3.71,0.0
2023/10/12,08:00,3.69,0.1
2023/10/12,09:00,3.69,0.0
2023/10/12,10:00,3.69,0.0
2023/10/12,11:00,3.69,0.0
2023/10/12,12:00,3.70,0.0
2023/10/12,13:00,3.69,0.0
2023/10/12,14:00,3.67,0.0
2023/10/12,17:00,3.69,0.0
2023/10/13,09:00,3.72,0.0
2023/10/13,10:00,3.72,0.0
2023/10/13,11:00,3.72,0.0
2023/10/13,12:00,3.70,0.0
2023/10/13,13:00,3.67,0.0
2023/10/13,14:00,3.69,0.0
2023/10/13,15:00,3.72,0.0
2023/10/13,16:00,3.69,0.0
2023/10/14,11:00,3.61,0.0
2023/10/15,08:00,3.83,0.0
2023/10/15,09:00,3.83,0.0
2023/10/15,10:00,3.84,0.0
2023/10/15,11:00,3.83,0.0
2023/10/15,12:00,3.81,0.0
2023/10/15,13:00,3.83,0.0
2023/10/15,14:00,3.82,0.0
2023/10/15,15:00,3.83,0.0
2023/10/15,16:00,3.80,0.0
2023/10/16,08:00,3.73,0.0
2023/10/16,09:00,3.72,0.0
2023/10/16,10:00,3.74,0.0
2023/10/16,11:00,3.74,0.0
2023/10/16,12:00,3.72,0.0
2023/10/16,13:00,3.72,0.0
2023/10/16,15:00,3.69,0.3
2023/10/17,08:00,3.70,0.0
2023/10/17,09:00,3.70,0.0
2023/10/17,10:00,3.73,0.0
2023/10/17,11:00,3.70,0.0
2023/10/17,12:00,3.70,0.0
2023/10/17,13:00,3.72,0.0
2023/10/17,14:00,3.69,0.0
2023/10/17,15:00,3.67,0.0
2023/10/17,17:00,3.69,0.0
2023/10/18,09:00,3.68,0.0
2023/10/18,10:00,3.70,0.0
2023/10/18,12:00,3.67,0.0
2023/10/18,13:00,3.66,0.0
2023/10/18,15:00,3.68,0.0
2023/10/18,17:00,3.68,0.0
2023/10/19,10:00,3.65,0.0
2023/10/19,11:00,3.65,0.0
2023/10/19,12:00,3.64,0.0
2023/10/19,13:00,3.65,0.0
2023/10/20,09:00,3.72,0.0
2023/10/20,10:00,3.73,0.0
2023/10/20,11:00,3.74,0.0
2023/10/20,14:00,3.71,0.4
2023/10/20,16:00,3.75,0.1
2023/10/20,17:00,3.73,0.1
2023/10/21,09:00,3.72,0.0
2023/10/21,10:00,3.73,0.0
2023/10/21,11:00,3.76,0.0
2023/10/21,12:00,3.75,0.0
2023/10/21,13:00,3.77,0.0
2023/10/21,14:00,3.76,0.0
2023/10/21,15:00,3.77,0.0
2023/10/21,16:00,3.75,0.0
2023/10/22,09:00,3.82,0.0
2023/10/22,10:00,3.81,0.0
2023/10/22,11:00,3.82,0.0
2023/10/22,12:00,3.79,0.0
2023/10/22,13:00,3.80,0.0
2023/10/22,14:00,3.82,0.0
2023/10/22,15:00,3.81,0.0
2023/10/22,16:00,3.80,0.0
2023/10/22,17:00,3.80,0.0
2023/10/23,09:00,3.71,0.0
2023/10/23,10:00,3.72,0.0
2023/10/23,11:00,3.73,0.0
2023/10/23,12:00,3.72,0.0
2023/10/23,13:00,3.73,0.0
2023/10/23,14:00,3.73,0.0
2023/10/23,15:00,3.71,0.0
2023/10/23,16:00,3.71,0.0
2023/10/24,09:00,3.66,0.0
2023/10/24,10:00,3.65,0.0
2023/10/24,11:00,3.65,0.0
2023/10/24,12:00,3.66,0.0
2023/10/24,13:00,3.69,0.0
2023/10/24,14:00,3.65,0.0
2023/10/24,15:00,3.67,0.0
2023/10/24,16:00,3.68,0.0
2023/10/24,17:00,3.68,0.0
2023/10/25,08:00,3.66,0.0
2023/10/25,09:00,3.65,0.0
2023/10/25,10:00,3.65,0.0
2023/10/25,11:00,3.64,0.0
2023/10/25,13:00,3.64,0.0
2023/10/25,14:00,3.65,0.0
2023/10/26,09:00,3.93,0.1
2023/10/26,10:00,3.88,0.2
2023/10/26,11:00,3.85,0.2
2023/10/26,12:00,3.86,0.1
2023/10/26,13:00,3.86,0.2
2023/10/26,14:00,4.05,0.1
2023/10/26,15:00,4.08,0.1
2023/10/26,16:00,4.10,0.1
2023/10/26,17:00,4.09,0.1
2023/10/26,18:00,4.08,0.0
2023/10/26,19:00,4.05,0.1
2023/10/26,20:00,4.01,0.0
2023/10/26,21:00,3.99,0.1
2023/10/26,22:00,3.97,0.1
2023/10/26,23:00,3.97,0.0
2023/10/27,00:00,3.96,0.1
2023/10/27,01:00,3.98,0.0
2023/10/27,02:00,3.96,0.1
2023/10/27,03:00,3.96,0.0
2023/10/27,04:00,3.95,0.1
2023/10/27,05:00,3.94,0.0
2023/10/27,06:00,3.93,0.1
2023/10/27,07:00,3.92,0.0
2023/10/27,08:00,3.91,0.0
2023/10/27,09:00,3.89,0.1
2023/10/27,10:00,3.88,0.1
2023/10/27,11:00,3.87,0.0
2023/10/27,12:00,3.89,0.1
2023/10/27,13:00,3.90,0.0
2023/10/27,14:00,3.87,0.1
2023/10/27,15:00,3.87,0.0
2023/10/27,16:00,3.88,0.0
2023/10/27,17:00,3.88,0.1
2023/10/27,18:00,3.90,0.0
2023/10/27,19:00,3.89,0.1
2023/10/27,20:00,3.88,0.0
2023/10/27,21:00,3.87,0.0
2023/10/27,22:00,3.86,0.1
2023/10/27,23:00,3.85,0.0
2023/10/28,00:00,3.84,0.0
2023/10/28,01:00,3.84,0.1
2023/10/28,02:00,3.83,0.0
2023/10/28,03:00,3.82,0.0
2023/10/28,04:00,3.82,0.1
2023/10/28,05:00,3.81,0.0
2023/10/28,06:00,3.80,0.0
2023/10/28,07:00,3.79,0.1
2023/10/28,08:00,3.77,0.0
2023/10/28,09:00,3.76,0.1
2023/10/28,10:00,3.75,0.0
2023/10/28,11:00,3.76,0.0
2023/10/28,12:00,3.76,0.0
2023/10/28,13:00,3.76,0.1
2023/10/28,14:00,3.75,0.0
2023/10/28,17:00,3.77,0.0
2023/10/28,18:00,3.77,0.0
2023/10/28,19:00,3.76,0.1
2023/10/28,20:00,3.76,0.0
2023/10/28,21:00,3.75,0.0
2023/10/28,22:00,3.75,0.0
2023/10/28,23:00,3.74,0.1
2023/10/29,00:00,3.74,0.0
2023/10/29,08:00,3.68,0.0
2023/10/29,10:00,3.68,0.0
2023/10/29,11:00,3.67,0.0
2023/10/29,12:00,3.70,0.0
2023/10/29,13:00,3.70,0.0
2023/10/29,14:00,3.71,0.0
2023/10/29,15:00,3.70,0.0
2023/10/30,08:00,3.64,0.1
2023/10/30,09:00,3.64,0.0
2023/10/30,12:00,3.62,0.0
2023/10/30,14:00,3.66,0.0
2023/10/30,15:00,3.66,0.0
2023/10/30,16:00,3.63,0.0
2023/10/30,17:00,3.66,0.0
2023/10/31,09:00,3.69,0.0
2023/10/31,10:00,3.67,0.1
2023/10/31,12:00,3.72,0.0
2023/10/31,13:00,3.76,0.0
2023/10/31,14:00,3.78,0.0
2023/10/31,15:00,3.81,0.0
2023/10/31,16:00,3.81,0.0
2023/10/31,17:00,3.81,0.0
2023/10/31,18:00,3.81,0.0
