Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO ESPERANZA
Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
Latitud :,9°46'14.98'',Longitud :,70°42'23.97'',Altitud :,237 msnm.
Tipo :,EMA - Meteorológica,Código :,47E87066
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/06/01,00:00,24.1,S/D,96,146,0.0
2021/06/01,01:00,24.0,S/D,96,180,0.0
2021/06/01,02:00,23.7,S/D,96,188,0.0
2021/06/01,03:00,23.2,S/D,97,178,0.0
2021/06/01,04:00,23.0,S/D,98,152,0.0
2021/06/01,05:00,22.9,S/D,98,153,1.3
2021/06/01,06:00,22.8,S/D,97,64,0.0
2021/06/01,07:00,23.0,S/D,97,100,0.0
2021/06/01,08:00,23.8,S/D,94,53,0.0
2021/06/01,09:00,24.7,S/D,90,70,0.0
2021/06/01,10:00,25.8,S/D,86,226,0.0
2021/06/01,11:00,27.1,S/D,83,192,0.0
2021/06/01,12:00,27.9,S/D,77,137,0.0
2021/06/01,13:00,29.6,S/D,70,116,0.0
2021/06/01,14:00,28.4,S/D,77,112,0.0
2021/06/01,15:00,28.4,S/D,77,112,0.0
2021/06/01,16:00,28.3,S/D,75,9,0.0
2021/06/01,17:00,26.7,S/D,82,84,0.0
2021/06/01,18:00,25.0,S/D,88,149,0.0
2021/06/01,19:00,24.0,S/D,94,101,0.0
2021/06/01,20:00,23.2,S/D,97,214,0.0
2021/06/01,21:00,22.9,S/D,98,138,0.0
2021/06/01,22:00,22.6,S/D,99,310,0.0
2021/06/01,23:00,22.7,S/D,98,74,0.0
2021/06/02,00:00,22.5,S/D,99,182,0.0
2021/06/02,01:00,23.1,S/D,98,174,0.0
2021/06/02,02:00,23.1,S/D,97,198,0.0
2021/06/02,03:00,23.0,S/D,98,144,0.0
2021/06/02,04:00,22.9,S/D,98,232,0.0
2021/06/02,05:00,23.0,S/D,98,196,0.0
2021/06/02,06:00,23.1,S/D,98,197,0.0
2021/06/02,07:00,23.3,S/D,97,213,0.0
2021/06/02,08:00,23.7,S/D,94,319,0.0
2021/06/02,09:00,24.8,S/D,90,360,0.0
2021/06/02,10:00,27.0,S/D,82,327,0.0
2021/06/02,11:00,28.5,S/D,76,88,0.0
2021/06/02,12:00,29.4,S/D,73,37,0.0
2021/06/02,13:00,30.8,S/D,67,49,2.8
2021/06/02,14:00,30.5,S/D,68,13,1.1
2021/06/02,15:00,29.0,S/D,73,50,0.0
2021/06/02,16:00,27.5,S/D,83,182,0.0
2021/06/02,17:00,26.2,S/D,91,79,0.0
2021/06/02,18:00,25.3,S/D,96,32,0.0
2021/06/02,19:00,24.8,S/D,98,151,0.0
2021/06/02,20:00,24.9,S/D,97,130,0.0
2021/06/02,21:00,24.6,S/D,98,282,0.0
2021/06/02,22:00,24.4,S/D,98,149,0.0
2021/06/02,23:00,24.2,S/D,99,37,0.0
2021/06/03,00:00,24.2,S/D,99,212,0.0
2021/06/03,01:00,24.1,S/D,99,192,0.0
2021/06/03,02:00,24.2,S/D,99,114,0.0
2021/06/03,03:00,23.9,S/D,99,224,0.0
2021/06/03,04:00,24.0,S/D,99,300,0.0
2021/06/03,05:00,23.8,S/D,99,108,0.0
2021/06/03,06:00,23.4,S/D,100,44,0.0
2021/06/03,07:00,23.8,S/D,100,59,0.0
2021/06/03,08:00,25.8,S/D,92,77,0.0
2021/06/03,09:00,27.9,S/D,82,65,0.0
2021/06/03,10:00,29.1,S/D,76,65,0.0
2021/06/03,11:00,30.5,S/D,69,71,0.0
2021/06/03,12:00,31.1,S/D,65,63,0.2
2021/06/03,13:00,31.2,S/D,64,46,0.6
2021/06/03,14:00,31.1,S/D,66,35,0.0
2021/06/03,15:00,32.3,S/D,57,42,0.0
2021/06/03,16:00,31.0,S/D,62,53,0.0
2021/06/03,17:00,29.6,S/D,69,86,0.0
2021/06/03,18:00,26.9,S/D,86,151,0.0
2021/06/03,19:00,25.3,S/D,93,226,0.0
2021/06/03,20:00,24.6,S/D,96,180,0.0
2021/06/03,21:00,23.9,S/D,97,194,0.0
2021/06/03,22:00,23.8,S/D,98,182,0.0
2021/06/03,23:00,23.9,S/D,98,157,0.0
2021/06/04,00:00,23.6,S/D,97,211,0.0
2021/06/04,01:00,23.3,S/D,98,166,0.0
2021/06/04,02:00,22.5,S/D,98,228,0.0
2021/06/04,03:00,22.6,S/D,99,221,0.0
2021/06/04,04:00,23.0,S/D,99,216,0.0
2021/06/04,05:00,22.8,S/D,99,176,0.0
2021/06/04,06:00,22.7,S/D,99,189,0.0
2021/06/04,07:00,22.9,S/D,98,217,0.0
2021/06/04,08:00,23.6,S/D,96,140,0.0
2021/06/04,09:00,25.7,S/D,88,229,0.0
2021/06/04,10:00,26.6,S/D,84,252,0.0
2021/06/04,11:00,29.3,S/D,75,149,0.0
2021/06/04,12:00,30.4,S/D,69,142,0.0
2021/06/04,13:00,30.3,S/D,68,53,0.0
2021/06/04,14:00,31.1,S/D,63,120,0.0
2021/06/04,15:00,31.3,S/D,64,162,0.0
2021/06/04,16:00,30.2,S/D,71,135,0.0
2021/06/04,17:00,29.3,S/D,74,344,0.0
2021/06/04,18:00,27.4,S/D,85,200,0.0
2021/06/04,19:00,27.4,S/D,85,200,0.0
2021/06/04,20:00,25.5,S/D,95,157,0.0
