Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO ESPERANZA
Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
Latitud :,9°46'14.98'',Longitud :,70°42'23.97'',Altitud :,237 msnm.
Tipo :,EMA - Meteorológica,Código :,47E87066
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/06/03,08:00,24.8,S/D,91,92,0.5
2022/06/03,09:00,26.3,S/D,84,84,2.0
2022/06/03,10:00,27.6,S/D,77,101,1.8
2022/06/03,13:00,28.4,S/D,74,117,2.5
2022/06/03,15:00,29.7,S/D,68,102,2.5
2022/06/05,15:00,27.3,S/D,76,70,2.0
2022/06/06,09:00,23.3,S/D,93,336,0.7
2022/06/06,10:00,26.9,S/D,78,59,1.0
2022/06/06,11:00,29.3,S/D,68,358,1.8
2022/06/06,12:00,30.8,S/D,62,60,3.0
2022/06/06,13:00,31.1,S/D,62,17,2.5
2022/06/07,11:00,29.6,S/D,74,355,1.6
2022/06/07,13:00,31.3,S/D,64,351,1.1
2022/06/07,14:00,31.8,S/D,60,227,0.7
2022/06/07,15:00,32.4,S/D,58,308,1.2
2022/06/11,10:00,21.8,S/D,78,141,2.4
2022/06/11,11:00,23.7,S/D,66,145,3.3
2022/06/11,12:00,25.0,S/D,59,147,2.2
2022/06/11,13:00,25.8,S/D,55,157,2.9
2022/06/11,14:00,26.0,S/D,55,148,1.8
2022/06/12,08:00,18.9,S/D,84,184,2.1
2022/06/12,09:00,20.8,S/D,72,156,3.1
2022/06/12,11:00,23.3,S/D,57,130,3.5
2022/06/12,12:00,24.7,S/D,55,184,2.2
2022/06/12,13:00,25.6,S/D,52,198,2.3
2022/06/12,14:00,25.9,S/D,51,213,2.2
2022/06/12,15:00,26.3,S/D,49,161,1.3
2022/06/13,08:00,16.1,S/D,89,202,0.8
2022/06/13,09:00,20.3,S/D,64,178,1.3
2022/06/13,10:00,22.6,S/D,56,170,2.0
2022/06/13,11:00,23.6,S/D,51,157,2.8
2022/06/13,12:00,25.2,S/D,49,201,1.9
2022/06/13,13:00,26.1,S/D,46,201,1.4
2022/06/13,14:00,26.4,S/D,44,146,2.3
