Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO ESPERANZA
Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
Latitud :,9°46'14.98'',Longitud :,70°42'23.97'',Altitud :,237 msnm.
Tipo :,EMA - Meteorológica,Código :,47E87066
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/10/01,00:00,22.7,0.0,100,157,0.2
2025/10/01,01:00,22.5,0.0,100,241,0.1
2025/10/01,02:00,22.1,0.0,100,156,0.2
2025/10/01,03:00,21.8,0.0,100,175,0.4
2025/10/01,04:00,22.1,0.0,100,182,0.3
2025/10/01,05:00,22.4,0.0,100,210,0.2
2025/10/01,06:00,22.1,0.0,100,57,0.2
2025/10/01,07:00,22.2,0.0,100,219,0.5
2025/10/01,08:00,23.1,0.0,100,228,0.4
2025/10/01,09:00,25.6,0.0,91,251,2.7
2025/10/01,10:00,28.8,0.0,78,251,1.6
2025/10/01,11:00,30.2,0.0,72,253,1.3
2025/10/01,12:00,31.9,0.0,67,234,1.9
2025/10/01,13:00,32.6,0.0,63,350,1.6
2025/10/01,14:00,31.9,0.0,58,34,2.9
2025/10/01,15:00,29.3,0.0,61,84,1.4
2025/10/01,16:00,31.1,0.0,60,132,1.1
2025/10/01,17:00,32.6,0.0,52,52,1.6
2025/10/01,18:00,31.2,0.0,61,12,5.0
2025/10/01,19:00,26.8,0.0,79,32,1.4
2025/10/01,20:00,25.6,0.0,88,107,0.5
2025/10/01,21:00,25.4,0.0,90,86,1.0
2025/10/01,22:00,24.6,0.0,94,81,0.7
2025/10/01,23:00,24.1,0.0,97,122,0.4
2025/10/02,00:00,24.2,0.0,98,235,1.0
2025/10/02,01:00,24.2,0.0,99,4,1.2
2025/10/02,02:00,24.1,0.0,100,104,0.7
2025/10/02,03:00,23.6,0.0,100,157,0.8
2025/10/02,04:00,23.6,0.0,100,102,0.8
2025/10/02,05:00,23.7,0.0,99,136,1.6
2025/10/02,06:00,23.3,0.0,100,156,1.1
2025/10/02,07:00,23.3,0.0,100,97,1.5
2025/10/02,08:00,23.6,0.0,100,75,1.4
2025/10/02,09:00,24.1,0.0,97,69,2.4
2025/10/02,10:00,25.0,0.0,93,47,1.3
2025/10/02,11:00,25.2,0.0,92,42,1.0
2025/10/02,12:00,25.8,0.0,89,262,0.7
2025/10/02,13:00,24.5,0.0,98,216,3.0
2025/10/02,14:00,24.7,0.0,92,196,1.5
2025/10/02,15:00,24.8,0.0,88,178,0.9
2025/10/02,16:00,25.5,0.0,85,179,1.0
2025/10/02,17:00,25.6,0.0,84,180,1.0
2025/10/02,18:00,24.9,0.0,87,198,0.5
2025/10/02,19:00,23.7,0.0,94,221,2.0
2025/10/02,20:00,22.9,0.0,98,218,1.2
2025/10/02,21:00,22.5,0.0,100,232,0.8
2025/10/02,22:00,22.4,0.0,100,231,0.3
2025/10/02,23:00,22.2,0.0,100,195,0.4
2025/10/03,00:00,22.1,0.0,100,233,0.9
2025/10/03,01:00,22.4,0.0,100,187,0.4
2025/10/03,02:00,22.3,0.0,100,225,0.8
2025/10/03,03:00,22.0,0.0,100,199,0.6
2025/10/03,04:00,21.7,0.0,100,242,1.2
2025/10/03,05:00,21.6,0.0,100,231,0.5
2025/10/03,06:00,21.6,0.0,100,237,0.3
2025/10/03,07:00,21.7,0.0,100,156,0.0
2025/10/03,08:00,22.1,0.0,99,210,0.3
2025/10/03,09:00,23.3,0.0,93,172,0.9
2025/10/03,10:00,25.2,0.0,83,208,1.2
2025/10/03,11:00,26.9,0.0,76,208,1.1
2025/10/03,12:00,29.2,0.0,70,255,2.4
2025/10/03,13:00,30.6,0.0,65,224,2.0
2025/10/03,14:00,30.7,0.0,63,246,1.8
2025/10/03,15:00,30.5,0.0,63,273,1.2
2025/10/03,16:00,32.0,0.0,60,284,2.0
2025/10/03,17:00,31.3,0.0,59,256,0.9
2025/10/03,18:00,29.2,0.0,67,127,1.5
2025/10/03,19:00,27.5,0.0,74,152,0.4
2025/10/03,21:00,24.0,0.0,94,189,0.1
2025/10/03,22:00,23.1,0.0,99,187,0.5
2025/10/03,23:00,22.7,0.0,100,138,0.4
2025/10/04,00:00,22.2,0.0,100,162,0.5
2025/10/04,01:00,21.9,0.0,100,182,0.0
2025/10/04,02:00,21.7,0.0,100,230,0.0
2025/10/04,03:00,21.4,0.0,100,199,0.1
2025/10/04,04:00,21.0,0.0,100,137,0.3
2025/10/04,05:00,20.9,0.0,100,177,0.4
2025/10/04,06:00,21.3,0.0,100,315,0.1
2025/10/04,07:00,20.7,0.0,100,102,0.0
2025/10/04,08:00,23.4,0.0,96,220,0.5
2025/10/04,09:00,27.1,0.0,82,276,1.4
2025/10/04,10:00,29.8,0.0,71,224,2.0
2025/10/04,11:00,31.5,0.0,64,244,2.1
2025/10/04,12:00,32.7,0.0,60,41,0.8
2025/10/04,13:00,33.6,0.0,57,247,2.6
