Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO ESPERANZA
Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
Latitud :,9°46'14.98'',Longitud :,70°42'23.97'',Altitud :,237 msnm.
Tipo :,EMA - Meteorológica,Código :,47E87066
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/03/01,00:00,23.3,0.0,100,74,0.2
2025/03/01,01:00,23.3,0.0,100,94,0.2
2025/03/01,02:00,23.4,0.0,100,118,0.6
2025/03/01,03:00,23.4,0.0,100,172,0.0
2025/03/01,04:00,23.4,0.0,100,192,0.0
2025/03/01,05:00,23.4,0.0,100,220,0.5
2025/03/01,06:00,23.5,0.0,100,175,0.1
2025/03/01,07:00,23.3,0.0,100,219,0.0
2025/03/01,08:00,23.6,0.0,100,142,0.3
2025/03/01,09:00,24.4,0.0,100,296,0.6
2025/03/01,10:00,25.5,0.0,98,29,0.7
2025/03/01,11:00,27.7,0.0,89,342,1.4
2025/03/01,12:00,28.8,0.0,84,106,1.3
2025/03/01,13:00,28.4,1.0,85,243,3.2
2025/03/01,14:00,24.1,1.3,99,295,2.8
2025/03/01,15:00,23.7,0.0,100,264,2.2
2025/03/01,16:00,25.4,0.0,93,241,1.2
2025/03/01,17:00,26.1,0.0,89,219,1.5
2025/03/01,18:00,25.8,0.0,92,216,1.2
2025/03/01,19:00,25.1,0.0,95,94,0.3
2025/03/01,20:00,24.1,0.0,100,149,0.0
2025/03/01,21:00,23.5,0.0,100,99,0.1
2025/03/01,22:00,22.9,0.0,100,112,0.0
2025/03/01,23:00,22.8,0.0,100,194,0.2
2025/03/02,00:00,22.8,0.0,100,280,0.0
2025/03/02,01:00,22.8,0.0,100,140,0.4
2025/03/02,02:00,22.5,0.0,100,116,0.2
2025/03/02,03:00,22.5,0.0,100,159,0.4
2025/03/02,04:00,22.5,0.0,100,181,0.1
2025/03/02,05:00,22.7,0.0,100,304,0.9
2025/03/02,06:00,23.0,0.0,100,11,0.0
2025/03/02,07:00,23.0,0.0,100,87,0.9
2025/03/02,08:00,23.1,0.0,100,147,0.5
2025/03/02,09:00,23.5,0.0,100,184,0.2
2025/03/02,10:00,24.0,0.0,100,242,1.0
2025/03/02,11:00,25.3,0.0,95,300,1.1
2025/03/02,12:00,27.8,0.0,85,334,3.6
2025/03/02,13:00,27.7,0.0,87,347,1.3
2025/03/02,14:00,28.8,0.0,81,67,1.9
2025/03/02,15:00,27.8,0.0,84,344,1.4
2025/03/02,16:00,27.5,0.0,85,25,1.1
2025/03/02,17:00,27.3,0.0,85,41,0.8
2025/03/02,18:00,26.8,0.0,90,278,0.4
2025/03/02,19:00,26.2,0.0,94,247,1.1
2025/03/02,20:00,25.6,0.0,96,239,1.2
2025/03/02,21:00,25.0,0.0,97,166,0.3
2025/03/02,22:00,24.4,0.0,100,143,0.4
2025/03/02,23:00,24.2,0.0,100,254,0.1
2025/03/03,00:00,23.9,0.0,100,240,0.5
2025/03/03,01:00,23.9,0.0,100,249,0.4
2025/03/03,02:00,23.7,0.0,100,175,0.1
2025/03/03,03:00,23.7,0.0,100,155,0.4
2025/03/03,04:00,23.6,0.0,100,226,0.0
2025/03/03,05:00,23.5,0.0,100,134,0.0
2025/03/03,06:00,23.4,0.0,100,153,0.0
2025/03/03,07:00,23.4,0.0,100,95,0.0
2025/03/03,08:00,23.8,0.0,100,62,1.0
2025/03/03,09:00,24.9,0.0,99,70,2.2
2025/03/03,10:00,26.0,0.0,93,54,1.7
2025/03/03,11:00,26.9,0.0,89,31,2.3
2025/03/03,12:00,28.5,0.0,82,35,2.7
2025/03/03,13:00,29.9,0.0,76,8,2.6
2025/03/03,14:00,29.8,0.0,75,360,1.5
2025/03/03,15:00,30.4,0.0,74,10,2.3
2025/03/03,16:00,30.1,0.0,76,26,2.0
2025/03/03,17:00,31.1,0.0,69,32,2.2
2025/03/03,18:00,30.6,0.0,69,47,1.9
2025/03/03,19:00,28.6,0.0,80,98,0.5
2025/03/03,20:00,26.5,0.0,92,105,0.7
2025/03/03,21:00,25.3,0.0,98,121,0.0
2025/03/03,22:00,24.6,0.0,100,178,0.0
2025/03/03,23:00,24.0,0.0,100,136,0.1
2025/03/04,00:00,23.9,0.0,100,121,0.5
2025/03/04,01:00,23.7,0.0,100,125,0.0
2025/03/04,02:00,23.8,0.0,100,216,0.0
2025/03/04,03:00,23.8,0.0,100,306,0.4
2025/03/04,04:00,23.7,0.0,100,359,0.4
2025/03/04,05:00,24.0,0.0,100,109,0.0
2025/03/04,06:00,23.7,0.0,100,109,0.0
2025/03/04,07:00,23.8,0.0,100,157,0.5
2025/03/04,08:00,24.6,0.0,100,253,0.9
2025/03/04,09:00,26.2,0.0,96,261,1.3
2025/03/04,10:00,26.3,0.0,91,249,3.1
2025/03/04,11:00,24.5,0.0,96,231,2.4
2025/03/04,12:00,24.3,0.0,98,198,1.1
2025/03/04,13:00,24.3,0.0,99,227,2.0
2025/03/04,14:00,25.1,0.0,95,222,1.5
2025/03/04,15:00,25.9,0.0,95,204,1.1
2025/03/04,16:00,26.6,0.0,89,202,1.3
2025/03/04,17:00,26.0,0.0,91,137,1.1
2025/03/04,18:00,25.5,0.0,94,124,0.9
2025/03/04,19:00,25.0,0.0,96,52,1.0
2025/03/04,20:00,24.3,0.0,100,81,0.9
2025/03/04,21:00,23.9,0.0,100,133,0.8
2025/03/04,22:00,23.8,0.0,100,108,0.0
2025/03/04,23:00,23.8,0.0,100,77,0.5
2025/03/05,00:00,23.6,0.0,100,105,0.8
2025/03/05,01:00,23.4,0.0,100,77,0.3
2025/03/05,02:00,23.4,0.0,100,134,0.6
2025/03/05,03:00,23.2,0.0,100,110,1.0
2025/03/05,04:00,23.1,0.0,100,82,0.5
2025/03/05,05:00,23.0,0.0,100,109,0.3
2025/03/05,06:00,23.0,0.0,100,118,0.5
2025/03/05,07:00,22.7,0.0,100,146,0.3
2025/03/05,08:00,22.9,0.0,100,180,0.2
2025/03/05,09:00,24.3,0.0,95,230,0.7
2025/03/05,10:00,26.7,0.0,82,197,0.7
2025/03/05,11:00,27.4,0.0,81,194,1.1
2025/03/05,12:00,27.7,0.0,81,240,2.0
2025/03/05,13:00,28.3,0.0,75,191,0.6
2025/03/05,14:00,28.8,0.0,74,360,1.9
2025/03/05,15:00,30.2,0.0,72,5,2.0
2025/03/05,16:00,30.7,0.0,69,345,1.5
2025/03/05,17:00,31.0,0.0,70,327,1.9
2025/03/05,18:00,30.8,0.0,68,60,1.2
2025/03/05,19:00,28.7,0.0,78,57,0.9
2025/03/05,20:00,26.0,0.0,94,166,0.4
2025/03/05,21:00,24.9,0.0,99,118,0.2
2025/03/05,22:00,24.4,0.0,100,215,0.2
2025/03/05,23:00,24.1,0.0,100,40,0.3
2025/03/06,00:00,24.0,0.0,100,54,0.1
2025/03/06,01:00,23.8,0.0,100,108,0.0
2025/03/06,02:00,23.7,0.0,100,127,0.1
2025/03/06,03:00,23.6,0.0,100,86,0.0
2025/03/06,04:00,23.5,0.0,100,90,0.2
2025/03/06,05:00,23.5,0.0,100,100,0.8
2025/03/06,06:00,23.3,0.0,100,355,1.5
2025/03/06,07:00,23.4,0.0,99,333,1.5
2025/03/06,08:00,23.5,0.0,98,261,1.5
2025/03/06,09:00,25.1,0.0,90,263,2.4
2025/03/06,10:00,27.8,0.0,78,248,2.2
2025/03/06,11:00,28.2,0.0,76,240,2.8
2025/03/06,12:00,28.7,0.0,74,255,2.3
2025/03/06,13:00,29.3,0.0,73,243,2.1
2025/03/06,14:00,30.6,0.0,69,261,3.5
2025/03/06,15:00,30.3,0.0,70,249,2.6
2025/03/06,16:00,30.5,0.0,70,265,3.0
2025/03/06,17:00,30.7,0.0,69,291,1.2
2025/03/06,18:00,29.5,0.0,75,171,0.5
2025/03/06,19:00,27.7,0.0,86,130,0.0
2025/03/06,20:00,26.7,0.0,94,201,0.1
2025/03/06,21:00,24.9,0.0,96,55,3.4
2025/03/06,22:00,22.9,0.0,100,148,0.5
2025/03/06,23:00,22.9,0.0,100,5,0.2
2025/03/07,00:00,22.9,0.0,100,230,0.7
2025/03/07,01:00,22.9,0.0,100,165,0.1
2025/03/07,02:00,22.8,0.0,100,118,0.3
2025/03/07,03:00,22.7,0.0,100,94,0.1
2025/03/07,04:00,22.7,0.0,100,69,0.0
2025/03/07,05:00,22.7,0.0,100,152,0.0
2025/03/07,06:00,22.7,0.0,100,109,0.1
2025/03/07,07:00,22.7,0.0,100,110,0.2
2025/03/07,08:00,22.9,0.0,100,12,0.6
2025/03/07,09:00,24.2,0.0,99,49,0.4
2025/03/07,10:00,25.9,0.0,92,350,1.8
2025/03/07,11:00,28.0,0.0,86,10,1.3
2025/03/07,12:00,26.9,0.0,87,30,3.7
2025/03/07,13:00,23.6,0.0,100,132,0.2
2025/03/07,14:00,23.7,0.0,100,80,0.9
2025/03/07,15:00,24.1,0.0,100,53,1.3
2025/03/07,16:00,24.3,0.0,100,159,0.4
2025/03/07,17:00,24.6,0.0,100,88,0.9
2025/03/07,18:00,24.6,0.0,100,167,0.3
2025/03/07,19:00,24.5,0.0,100,117,0.4
2025/03/07,20:00,24.2,0.0,100,115,0.5
2025/03/07,21:00,24.2,0.0,100,333,3.3
2025/03/07,22:00,23.7,0.0,100,29,1.1
2025/03/07,23:00,23.4,0.0,100,25,1.4
2025/03/08,00:00,23.3,0.0,100,187,0.3
2025/03/08,01:00,23.2,0.0,100,186,0.0
2025/03/08,02:00,23.1,0.0,100,299,0.2
2025/03/08,03:00,23.0,0.0,100,125,0.3
2025/03/08,04:00,22.8,0.0,100,253,0.0
