Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO ESPERANZA
Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
Latitud :,9°46'14.98'',Longitud :,70°42'23.97'',Altitud :,237 msnm.
Tipo :,EMA - Meteorológica,Código :,47E87066
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/04/01,00:00,22.9,S/D,100,29,0.0
2021/04/01,01:00,23.2,S/D,100,83,0.0
2021/04/01,02:00,23.5,S/D,100,335,0.0
2021/04/01,03:00,23.3,S/D,100,310,0.0
2021/04/01,04:00,23.0,S/D,100,57,0.0
2021/04/01,05:00,22.9,S/D,100,120,0.0
2021/04/01,06:00,22.8,S/D,100,79,0.0
2021/04/01,07:00,23.0,S/D,100,137,0.0
2021/04/01,08:00,24.9,S/D,95,306,0.1
2021/04/01,09:00,27.4,S/D,82,323,0.0
2021/04/01,10:00,29.2,S/D,76,341,0.0
2021/04/01,11:00,29.9,S/D,74,355,0.0
2021/04/01,12:00,29.1,S/D,78,294,0.0
2021/04/01,13:00,26.8,S/D,90,202,0.0
2021/04/01,14:00,27.7,S/D,86,68,0.0
2021/04/01,15:00,26.2,S/D,95,99,0.0
2021/04/01,16:00,26.4,S/D,93,155,0.4
2021/04/01,17:00,26.3,S/D,89,143,0.0
2021/04/01,18:00,25.8,S/D,91,152,0.0
2021/04/01,19:00,25.8,S/D,91,152,0.0
2021/04/01,20:00,24.0,S/D,99,89,0.0
2021/04/01,21:00,23.7,S/D,100,209,0.0
2021/04/01,22:00,23.3,S/D,100,241,0.0
2021/04/01,23:00,22.8,S/D,100,173,0.0
2021/04/02,00:00,22.4,S/D,100,59,0.0
2021/04/02,01:00,22.1,S/D,100,154,0.0
2021/04/02,02:00,21.9,S/D,100,215,0.0
2021/04/02,03:00,21.9,S/D,100,174,0.0
2021/04/02,04:00,22.1,S/D,100,214,0.0
2021/04/02,05:00,22.5,S/D,100,239,0.0
2021/04/02,06:00,22.5,S/D,100,204,0.0
2021/04/02,07:00,23.2,S/D,100,137,0.0
2021/04/02,08:00,25.5,S/D,93,94,0.0
2021/04/02,09:00,25.5,S/D,93,94,0.0
2021/04/02,10:00,28.9,S/D,79,51,0.0
2021/04/02,11:00,27.4,S/D,88,338,0.0
2021/04/02,12:00,26.8,S/D,93,225,0.4
2021/04/02,13:00,27.7,S/D,87,207,0.0
2021/04/02,14:00,29.8,S/D,81,201,0.0
2021/04/02,15:00,29.9,S/D,79,166,0.0
2021/04/02,16:00,29.2,S/D,83,198,0.0
2021/04/02,19:00,23.7,S/D,100,149,0.0
2021/04/02,20:00,23.6,S/D,100,73,0.0
2021/04/02,21:00,23.6,S/D,100,143,0.4
2021/04/02,22:00,23.5,S/D,100,53,0.0
2021/04/02,23:00,23.3,S/D,100,219,0.0
2021/04/03,00:00,23.5,S/D,100,234,0.0
2021/04/03,01:00,23.2,S/D,100,203,0.0
2021/04/03,02:00,22.9,S/D,100,198,0.0
2021/04/03,03:00,23.0,S/D,100,170,0.0
2021/04/03,07:00,23.1,S/D,100,140,0.0
2021/04/03,09:00,23.5,S/D,99,161,0.0
2021/04/03,10:00,24.2,S/D,97,158,0.8
2021/04/03,11:00,24.4,S/D,97,154,0.5
2021/04/03,12:00,26.1,S/D,89,161,0.0
2021/04/03,13:00,27.9,S/D,82,152,0.4
2021/04/03,14:00,27.1,S/D,82,149,0.0
2021/04/03,15:00,27.1,S/D,82,137,0.1
2021/04/03,16:00,27.0,S/D,83,168,0.0
2021/04/03,17:00,26.7,S/D,86,188,0.0
2021/04/03,18:00,25.4,S/D,92,86,0.0
2021/04/03,19:00,24.2,S/D,97,182,0.0
2021/04/03,20:00,23.7,S/D,99,84,0.0
2021/04/03,21:00,23.4,S/D,99,155,0.0
2021/04/03,22:00,23.2,S/D,100,149,0.0
2021/04/03,23:00,23.2,S/D,100,215,0.0
2021/04/04,00:00,23.0,S/D,100,222,0.0
2021/04/04,01:00,23.0,S/D,100,213,0.0
2021/04/04,02:00,22.9,S/D,100,222,0.0
2021/04/04,03:00,23.0,S/D,100,223,0.0
2021/04/04,04:00,23.0,S/D,100,215,0.0
2021/04/04,05:00,23.0,S/D,100,202,0.0
2021/04/04,06:00,22.6,S/D,100,67,0.0
2021/04/04,07:00,23.2,S/D,100,182,0.0
2021/04/04,08:00,26.0,S/D,89,194,0.0
2021/04/04,09:00,27.7,S/D,83,144,0.1
2021/04/04,10:00,29.2,S/D,77,71,1.8
2021/04/04,11:00,28.2,S/D,82,154,0.6
2021/04/04,12:00,28.5,S/D,82,125,1.3
2021/04/04,13:00,28.4,S/D,81,206,2.3
2021/04/04,14:00,27.6,S/D,88,220,0.5
2021/04/04,15:00,26.8,S/D,89,331,0.0
2021/04/04,16:00,25.4,S/D,92,280,0.0
2021/04/04,17:00,25.5,S/D,94,320,0.0
2021/04/04,18:00,24.9,S/D,99,231,0.0
2021/04/04,19:00,24.4,S/D,99,136,0.0
2021/04/04,20:00,23.9,S/D,100,170,0.0
2021/04/04,21:00,23.7,S/D,100,180,0.0
2021/04/04,22:00,23.7,S/D,100,118,0.0
2021/04/04,23:00,23.7,S/D,100,272,0.0
2021/04/05,00:00,23.5,S/D,100,197,0.0
2021/04/05,01:00,23.6,S/D,100,193,0.0
2021/04/05,02:00,23.5,S/D,100,169,0.0
2021/04/05,03:00,23.3,S/D,100,242,0.0
2021/04/05,04:00,22.9,S/D,100,354,0.0
2021/04/05,05:00,22.8,S/D,100,199,0.0
2021/04/05,06:00,22.8,S/D,100,207,0.0
2021/04/05,07:00,23.1,S/D,100,227,0.0
2021/04/05,08:00,24.0,S/D,98,163,0.0
2021/04/05,09:00,26.5,S/D,88,120,0.0
2021/04/05,10:00,28.5,S/D,80,105,0.4
2021/04/05,11:00,28.9,S/D,78,112,0.0
2021/04/05,12:00,28.6,S/D,81,90,0.0
2021/04/05,13:00,29.1,S/D,77,76,3.2
2021/04/05,14:00,29.1,S/D,77,76,3.2
2021/04/05,15:00,26.0,S/D,93,229,0.0
2021/04/05,16:00,27.2,S/D,87,108,0.0
2021/04/05,17:00,26.4,S/D,92,31,0.0
2021/04/05,18:00,25.5,S/D,94,28,0.0
2021/04/05,19:00,24.8,S/D,97,226,0.0
2021/04/05,20:00,24.2,S/D,99,78,0.0
2021/04/05,21:00,23.8,S/D,99,266,0.0
2021/04/05,22:00,23.8,S/D,99,266,0.0
2021/04/05,23:00,23.6,S/D,100,256,0.0
2021/04/06,00:00,23.4,S/D,100,54,0.0
2021/04/06,01:00,23.2,S/D,100,154,0.0
2021/04/06,02:00,23.1,S/D,100,11,0.0
2021/04/06,03:00,23.3,S/D,100,294,0.0
2021/04/06,04:00,23.3,S/D,100,305,0.0
2021/04/06,05:00,23.2,S/D,100,239,0.0
2021/04/06,06:00,23.2,S/D,100,128,0.0
2021/04/06,07:00,23.6,S/D,100,269,0.0
2021/04/06,08:00,24.7,S/D,96,243,0.0
2021/04/06,09:00,25.6,S/D,92,246,0.1
2021/04/06,10:00,27.6,S/D,84,238,0.0
2021/04/06,11:00,29.4,S/D,78,227,0.0
2021/04/06,12:00,30.3,S/D,72,264,0.0
2021/04/06,13:00,31.5,S/D,67,298,0.0
2021/04/06,14:00,31.1,S/D,68,278,0.3
2021/04/06,15:00,31.1,S/D,68,278,0.3
2021/04/06,16:00,32.3,S/D,62,41,0.0
2021/04/06,17:00,31.7,S/D,64,299,0.0
2021/04/06,18:00,27.9,S/D,81,191,0.0
2021/04/06,19:00,26.1,S/D,91,169,0.0
2021/04/06,20:00,25.2,S/D,95,99,0.0
2021/04/06,21:00,24.8,S/D,92,102,0.0
2021/04/06,22:00,23.8,S/D,96,92,0.0
2021/04/06,23:00,23.2,S/D,98,152,0.0
2021/04/07,00:00,23.0,S/D,99,160,0.0
2021/04/07,01:00,23.0,S/D,99,212,0.0
2021/04/07,02:00,23.2,S/D,99,158,0.0
2021/04/07,03:00,23.1,S/D,99,73,0.0
2021/04/07,04:00,22.9,S/D,99,201,0.0
2021/04/07,05:00,23.2,S/D,100,200,0.0
2021/04/07,06:00,22.9,S/D,99,199,0.0
2021/04/07,07:00,24.3,S/D,97,108,0.0
2021/04/07,08:00,26.9,S/D,87,208,0.0
2021/04/07,09:00,29.8,S/D,78,26,0.0
2021/04/07,10:00,30.0,S/D,78,336,0.0
2021/04/07,11:00,31.0,S/D,74,22,0.0
2021/04/07,12:00,31.4,S/D,73,283,0.0
2021/04/07,13:00,31.3,S/D,72,239,0.0
2021/04/07,14:00,31.2,S/D,74,209,0.0
2021/04/07,15:00,30.6,S/D,77,141,0.0
2021/04/07,16:00,30.1,S/D,77,160,0.0
2021/04/07,17:00,28.3,S/D,84,280,0.0
2021/04/07,18:00,27.0,S/D,89,313,0.0
2021/04/07,19:00,24.1,S/D,96,359,0.0
2021/04/07,20:00,23.4,S/D,98,118,0.0
2021/04/07,21:00,23.2,S/D,99,49,0.0
2021/04/07,22:00,22.9,S/D,99,354,0.0
2021/04/07,23:00,23.0,S/D,99,108,0.0
2021/04/08,00:00,22.8,S/D,99,38,0.0
2021/04/08,01:00,22.7,S/D,100,104,0.0
2021/04/08,02:00,22.9,S/D,100,213,0.0
2021/04/08,03:00,22.9,S/D,100,83,0.0
2021/04/08,04:00,22.9,S/D,100,42,0.0
2021/04/08,05:00,22.8,S/D,100,337,0.0
2021/04/08,06:00,22.8,S/D,100,5,0.0
2021/04/08,07:00,23.0,S/D,100,311,0.0
2021/04/08,08:00,23.8,S/D,99,176,0.0
2021/04/08,09:00,26.5,S/D,89,349,0.0
2021/04/08,10:00,29.4,S/D,80,295,0.0
2021/04/08,11:00,30.7,S/D,75,213,0.0
2021/04/08,12:00,31.2,S/D,71,316,0.0
2021/04/08,13:00,27.0,S/D,88,134,0.0
2021/04/08,14:00,29.2,S/D,82,318,0.0
2021/04/08,15:00,31.6,S/D,72,317,0.0
2021/04/08,16:00,32.1,S/D,67,292,0.0
2021/04/08,17:00,31.8,S/D,67,305,0.0
2021/04/08,18:00,29.7,S/D,78,115,0.0
2021/04/08,19:00,26.7,S/D,94,143,0.0
2021/04/08,20:00,26.6,S/D,91,70,0.0
2021/04/08,21:00,25.7,S/D,92,24,0.0
2021/04/08,22:00,25.0,S/D,96,331,0.0
2021/04/08,23:00,24.6,S/D,96,104,0.0
2021/04/09,00:00,24.4,S/D,97,333,0.0
2021/04/09,01:00,24.2,S/D,99,91,0.0
2021/04/09,02:00,24.1,S/D,98,153,0.0
2021/04/09,03:00,24.0,S/D,99,176,0.0
2021/04/09,04:00,23.8,S/D,99,35,0.0
2021/04/09,05:00,23.8,S/D,100,164,0.0
2021/04/09,06:00,23.8,S/D,100,176,0.0
2021/04/09,07:00,24.1,S/D,99,101,0.0
2021/04/09,08:00,25.3,S/D,96,319,0.0
2021/04/09,09:00,26.4,S/D,92,267,0.0
2021/04/09,10:00,28.5,S/D,85,309,0.0
2021/04/09,11:00,30.0,S/D,79,297,0.3
2021/04/09,12:00,31.4,S/D,73,301,0.8
2021/04/09,13:00,32.3,S/D,68,350,0.0
2021/04/09,14:00,32.6,S/D,64,300,0.0
2021/04/09,15:00,28.8,S/D,78,353,1.4
2021/04/09,16:00,25.0,S/D,97,256,0.0
2021/04/09,17:00,24.5,S/D,96,213,0.0
2021/04/09,18:00,24.2,S/D,98,223,0.0
2021/04/09,19:00,24.2,S/D,98,223,0.0
2021/04/09,20:00,23.7,S/D,98,302,0.0
2021/04/09,21:00,23.6,S/D,99,141,0.0
2021/04/09,22:00,23.6,S/D,99,336,0.0
2021/04/09,23:00,23.6,S/D,100,71,0.0
2021/04/10,00:00,23.6,S/D,99,123,0.0
2021/04/10,01:00,23.4,S/D,100,190,0.0
2021/04/10,02:00,23.2,S/D,100,220,0.0
2021/04/10,03:00,23.2,S/D,100,255,0.0
2021/04/10,04:00,23.2,S/D,100,186,0.0
2021/04/10,05:00,23.1,S/D,99,270,0.0
2021/04/10,06:00,23.1,S/D,99,243,0.0
2021/04/10,07:00,23.4,S/D,98,104,0.0
2021/04/10,08:00,23.9,S/D,97,18,0.0
2021/04/10,09:00,23.9,S/D,98,71,0.0
2021/04/10,10:00,24.0,S/D,98,136,0.0
2021/04/10,11:00,23.5,S/D,98,62,0.0
2021/04/10,12:00,23.5,S/D,98,124,0.0
2021/04/10,13:00,23.8,S/D,97,141,0.0
2021/04/10,14:00,23.9,S/D,96,140,0.0
2021/04/10,15:00,24.2,S/D,95,230,0.0
2021/04/10,16:00,24.1,S/D,95,323,0.0
2021/04/10,17:00,25.3,S/D,91,198,0.0
2021/04/10,18:00,24.4,S/D,94,146,0.0
2021/04/10,19:00,23.2,S/D,98,202,0.0
2021/04/10,20:00,22.9,S/D,99,234,0.0
2021/04/10,21:00,22.7,S/D,99,138,0.0
2021/04/10,22:00,22.3,S/D,100,174,0.0
2021/04/10,23:00,21.9,S/D,100,88,0.0
2021/04/11,00:00,21.7,S/D,100,245,0.0
2021/04/11,01:00,21.7,S/D,100,66,0.0
2021/04/11,02:00,21.6,S/D,100,137,0.0
2021/04/11,03:00,21.5,S/D,100,54,0.0
2021/04/11,04:00,21.5,S/D,100,105,0.0
2021/04/11,05:00,21.5,S/D,100,129,0.0
2021/04/11,06:00,21.4,S/D,100,87,0.0
2021/04/11,07:00,21.9,S/D,100,15,0.0
2021/04/11,08:00,23.3,S/D,99,341,0.0
2021/04/11,09:00,25.6,S/D,90,1,0.1
2021/04/11,10:00,28.2,S/D,81,266,0.4
2021/04/11,11:00,29.7,S/D,75,270,0.0
2021/04/11,12:00,31.3,S/D,68,297,0.7
2021/04/11,13:00,32.4,S/D,62,317,0.0
2021/04/11,14:00,32.2,S/D,62,5,0.0
2021/04/11,15:00,33.2,S/D,61,358,0.0
2021/04/11,16:00,31.7,S/D,63,59,0.0
2021/04/11,17:00,29.8,S/D,70,220,1.5
2021/04/11,19:00,25.4,S/D,88,96,0.0
2021/04/11,20:00,23.2,S/D,98,119,0.0
2021/04/11,21:00,22.9,S/D,99,19,0.0
2021/04/11,22:00,22.7,S/D,99,204,0.0
2021/04/11,23:00,22.6,S/D,99,101,0.0
2021/04/12,00:00,22.4,S/D,100,165,0.0
2021/04/12,01:00,22.3,S/D,100,210,0.0
2021/04/12,02:00,22.1,S/D,100,128,0.0
2021/04/12,03:00,22.2,S/D,100,161,0.0
2021/04/12,04:00,22.4,S/D,100,101,0.0
2021/04/12,05:00,22.5,S/D,100,137,0.0
2021/04/12,06:00,22.4,S/D,100,76,0.0
2021/04/12,07:00,22.8,S/D,100,96,0.0
2021/04/12,08:00,24.5,S/D,95,8,0.0
2021/04/12,09:00,25.8,S/D,91,69,1.1
2021/04/12,10:00,26.4,S/D,87,61,0.0
2021/04/12,11:00,28.1,S/D,81,48,0.3
2021/04/12,12:00,30.3,S/D,75,11,0.0
2021/04/12,13:00,30.6,S/D,71,76,0.0
2021/04/12,14:00,30.7,S/D,69,79,0.0
2021/04/12,15:00,25.5,S/D,89,210,0.0
2021/04/12,16:00,24.3,S/D,98,201,0.0
2021/04/12,17:00,24.3,S/D,95,214,0.0
2021/04/12,18:00,23.9,S/D,97,221,0.0
2021/04/12,19:00,23.5,S/D,99,237,0.0
2021/04/12,20:00,23.3,S/D,99,230,0.0
2021/04/12,21:00,23.3,S/D,99,245,0.0
2021/04/12,22:00,23.1,S/D,99,248,0.1
2021/04/12,23:00,22.9,S/D,99,202,0.0
2021/04/13,00:00,22.7,S/D,100,192,0.0
2021/04/13,01:00,23.0,S/D,99,192,0.0
2021/04/13,02:00,23.0,S/D,98,183,0.0
2021/04/13,03:00,22.9,S/D,98,182,0.0
2021/04/13,04:00,22.8,S/D,98,199,0.0
2021/04/13,05:00,22.8,S/D,98,124,0.0
2021/04/13,06:00,22.6,S/D,98,193,0.0
2021/04/13,07:00,22.8,S/D,98,165,0.1
2021/04/13,08:00,23.8,S/D,94,174,0.1
2021/04/13,09:00,24.3,S/D,91,168,0.0
2021/04/13,10:00,24.9,S/D,90,161,0.3
2021/04/13,11:00,26.6,S/D,82,134,0.0
2021/04/13,12:00,27.8,S/D,76,141,0.0
2021/04/13,13:00,28.5,S/D,73,126,0.0
2021/04/13,14:00,29.1,S/D,71,127,0.1
2021/04/13,15:00,29.3,S/D,70,134,1.6
2021/04/13,16:00,28.9,S/D,69,111,1.5
2021/04/13,17:00,27.4,S/D,76,125,0.0
2021/04/13,18:00,25.6,S/D,83,130,0.0
2021/04/13,19:00,25.6,S/D,83,130,0.0
2021/04/13,20:00,23.3,S/D,94,112,0.0
2021/04/13,21:00,22.9,S/D,95,128,0.0
2021/04/13,22:00,22.3,S/D,98,274,0.0
2021/04/13,23:00,21.7,S/D,99,188,0.0
2021/04/14,00:00,21.3,S/D,99,188,0.0
2021/04/14,01:00,20.9,S/D,99,156,0.0
2021/04/14,02:00,20.7,S/D,100,186,0.0
2021/04/14,03:00,20.4,S/D,100,207,0.0
2021/04/14,04:00,20.4,S/D,100,17,0.0
2021/04/14,05:00,20.1,S/D,100,237,0.0
2021/04/14,06:00,20.0,S/D,100,184,0.0
2021/04/14,07:00,21.0,S/D,100,210,0.0
2021/04/14,08:00,24.8,S/D,90,153,0.0
2021/04/14,09:00,27.7,S/D,77,134,0.0
2021/04/14,10:00,29.3,S/D,69,172,0.7
2021/04/14,11:00,30.4,S/D,66,128,0.2
2021/04/14,12:00,30.4,S/D,66,128,0.2
2021/04/14,13:00,30.9,S/D,64,121,0.0
2021/04/14,14:00,31.2,S/D,63,225,0.0
2021/04/14,15:00,31.6,S/D,60,117,0.0
2021/04/14,16:00,31.4,S/D,63,147,0.0
2021/04/14,17:00,31.5,S/D,62,166,0.0
2021/04/14,18:00,29.5,S/D,73,125,0.0
2021/04/14,19:00,25.9,S/D,92,136,0.0
2021/04/14,20:00,24.7,S/D,96,69,0.0
2021/04/14,21:00,24.2,S/D,98,279,0.0
2021/04/14,22:00,23.7,S/D,98,143,0.0
2021/04/14,23:00,23.2,S/D,99,123,0.0
2021/04/15,00:00,23.0,S/D,99,73,0.0
2021/04/15,01:00,22.5,S/D,99,199,0.0
2021/04/15,02:00,22.4,S/D,100,234,0.0
2021/04/15,03:00,22.3,S/D,100,83,0.0
2021/04/15,04:00,22.0,S/D,100,152,0.0
2021/04/15,05:00,21.7,S/D,100,143,0.0
2021/04/15,06:00,21.8,S/D,100,125,0.0
2021/04/15,07:00,22.5,S/D,100,298,0.0
2021/04/15,08:00,24.0,S/D,99,310,0.0
2021/04/15,09:00,27.1,S/D,86,293,0.0
2021/04/15,10:00,29.8,S/D,74,358,0.3
2021/04/15,11:00,31.8,S/D,66,55,0.0
2021/04/15,12:00,31.7,S/D,64,124,0.2
2021/04/15,13:00,31.4,S/D,64,106,0.0
2021/04/15,14:00,32.0,S/D,64,131,0.0
2021/04/15,15:00,31.4,S/D,66,74,0.0
2021/04/15,16:00,28.6,S/D,78,178,0.1
2021/04/15,17:00,27.4,S/D,85,123,0.0
2021/04/15,18:00,26.2,S/D,89,192,0.0
2021/04/15,19:00,25.0,S/D,96,100,0.0
2021/04/15,20:00,24.5,S/D,97,255,0.0
2021/04/15,21:00,24.0,S/D,98,115,0.0
2021/04/15,22:00,23.6,S/D,99,43,0.0
2021/04/15,23:00,23.3,S/D,99,260,0.0
2021/04/16,00:00,23.2,S/D,99,141,0.0
2021/04/16,01:00,22.7,S/D,99,184,0.0
2021/04/16,02:00,22.6,S/D,100,190,0.0
2021/04/16,03:00,22.2,S/D,100,244,0.0
2021/04/16,04:00,22.0,S/D,100,112,0.0
2021/04/16,05:00,21.9,S/D,100,50,0.0
2021/04/16,06:00,22.0,S/D,100,89,0.0
2021/04/16,07:00,22.8,S/D,100,37,0.0
2021/04/16,08:00,24.6,S/D,97,214,0.0
2021/04/16,09:00,28.4,S/D,81,42,0.0
2021/04/16,10:00,30.6,S/D,72,44,0.0
2021/04/16,11:00,31.8,S/D,67,282,0.0
2021/04/16,12:00,32.2,S/D,64,23,0.0
2021/04/16,13:00,32.8,S/D,62,348,0.0
2021/04/16,14:00,33.2,S/D,59,31,0.3
2021/04/16,15:00,32.9,S/D,59,354,0.0
2021/04/16,16:00,32.1,S/D,63,243,0.0
2021/04/16,17:00,33.2,S/D,60,340,0.0
2021/04/16,18:00,29.4,S/D,78,68,0.0
2021/04/16,19:00,27.0,S/D,92,81,0.0
2021/04/16,20:00,26.1,S/D,95,59,0.0
2021/04/16,21:00,25.8,S/D,95,161,0.0
2021/04/16,22:00,25.8,S/D,95,161,0.0
2021/04/16,23:00,24.4,S/D,98,192,0.0
2021/04/17,00:00,23.9,S/D,99,96,0.0
2021/04/17,01:00,23.6,S/D,99,194,0.0
2021/04/17,02:00,23.6,S/D,99,40,0.0
2021/04/17,03:00,23.0,S/D,100,130,0.0
2021/04/17,04:00,23.0,S/D,100,163,0.0
2021/04/17,05:00,23.0,S/D,100,76,0.0
2021/04/17,06:00,23.2,S/D,99,260,0.0
2021/04/17,07:00,23.7,S/D,99,104,0.0
2021/04/17,08:00,25.3,S/D,96,304,0.0
2021/04/17,09:00,27.0,S/D,88,317,0.0
2021/04/17,10:00,28.1,S/D,83,329,0.0
2021/04/17,11:00,29.6,S/D,76,311,0.5
2021/04/17,12:00,28.6,S/D,83,288,0.0
2021/04/17,13:00,30.4,S/D,74,321,0.0
2021/04/17,14:00,31.0,S/D,70,25,0.0
2021/04/17,15:00,31.0,S/D,70,25,0.0
2021/04/17,16:00,30.6,S/D,73,347,0.0
2021/04/17,17:00,30.4,S/D,73,351,0.0
2021/04/17,18:00,28.1,S/D,85,328,0.0
2021/04/17,19:00,26.2,S/D,93,157,0.0
2021/04/17,20:00,25.0,S/D,98,179,0.0
2021/04/17,21:00,24.5,S/D,98,103,0.0
2021/04/17,22:00,24.0,S/D,99,187,0.0
2021/04/17,23:00,23.9,S/D,99,77,0.0
2021/04/18,00:00,23.5,S/D,99,119,0.0
2021/04/18,01:00,23.1,S/D,100,237,0.0
2021/04/18,02:00,22.9,S/D,100,69,0.0
2021/04/18,03:00,22.7,S/D,100,29,0.0
2021/04/18,04:00,22.7,S/D,100,65,0.0
2021/04/18,05:00,22.6,S/D,100,125,0.0
2021/04/18,06:00,22.6,S/D,100,75,0.0
2021/04/18,07:00,23.0,S/D,100,77,0.0
2021/04/18,08:00,25.5,S/D,94,14,0.0
2021/04/18,09:00,28.6,S/D,82,323,0.0
2021/04/18,10:00,30.3,S/D,74,338,0.0
2021/04/18,11:00,31.6,S/D,68,339,0.2
2021/04/18,12:00,29.5,S/D,72,32,0.0
2021/04/18,13:00,26.5,S/D,87,233,0.3
2021/04/18,14:00,26.9,S/D,84,221,0.0
