Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO ESPERANZA
Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
Latitud :,9°46'14.98'',Longitud :,70°42'23.97'',Altitud :,237 msnm.
Tipo :,EMA - Meteorológica,Código :,47E87066
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/11/01,00:00,23.9,S/D,96,339,0.0
2021/11/01,01:00,23.2,S/D,97,142,0.0
2021/11/01,02:00,22.5,S/D,98,143,0.0
2021/11/01,03:00,22.1,S/D,98,145,0.0
2021/11/01,04:00,21.7,S/D,98,44,0.2
2021/11/01,05:00,21.8,S/D,99,90,0.0
2021/11/01,06:00,21.9,S/D,99,189,0.0
2021/11/01,07:00,24.3,S/D,93,334,0.5
2021/11/01,08:00,27.0,S/D,83,316,2.2
2021/11/01,09:00,27.0,S/D,83,316,2.2
2021/11/01,10:00,31.8,S/D,66,328,2.5
2021/11/01,11:00,33.1,S/D,61,304,1.8
2021/11/01,12:00,34.0,S/D,59,316,2.7
2021/11/01,13:00,33.9,S/D,58,283,2.5
2021/11/01,14:00,32.0,S/D,64,359,3.0
2021/11/01,15:00,34.1,S/D,57,230,3.8
2021/11/01,16:00,30.9,S/D,63,240,2.0
2021/11/01,17:00,28.6,S/D,70,307,0.0
2021/11/01,18:00,26.8,S/D,81,189,0.0
2021/11/01,19:00,25.1,S/D,90,59,0.0
2021/11/01,20:00,24.1,S/D,94,8,0.3
2021/11/01,21:00,23.7,S/D,96,93,0.0
2021/11/01,22:00,23.7,S/D,96,120,0.0
2021/11/02,00:00,23.7,S/D,97,148,0.0
2021/11/02,01:00,23.3,S/D,97,147,0.0
2021/11/02,02:00,22.9,S/D,98,59,0.0
2021/11/02,03:00,22.6,S/D,98,296,0.0
2021/11/02,04:00,22.4,S/D,98,166,0.0
2021/11/02,05:00,22.1,S/D,99,90,0.0
2021/11/02,06:00,22.4,S/D,99,52,0.0
2021/11/02,07:00,24.4,S/D,95,32,1.1
2021/11/02,08:00,27.2,S/D,86,2,1.1
2021/11/02,09:00,29.0,S/D,79,329,2.6
2021/11/02,10:00,30.2,S/D,74,325,3.2
2021/11/02,11:00,31.8,S/D,69,341,2.2
2021/11/02,12:00,33.3,S/D,60,324,2.7
2021/11/02,13:00,33.8,S/D,58,349,2.9
2021/11/02,14:00,34.0,S/D,57,309,3.1
2021/11/02,15:00,34.3,S/D,54,304,2.8
2021/11/02,16:00,30.3,S/D,74,191,2.6
2021/11/02,17:00,30.5,S/D,73,314,1.3
2021/11/02,18:00,28.2,S/D,85,58,1.7
2021/11/02,19:00,26.5,S/D,94,104,0.4
2021/11/02,20:00,26.0,S/D,94,43,0.9
2021/11/02,21:00,25.2,S/D,94,65,1.6
2021/11/02,22:00,24.9,S/D,93,58,0.9
2021/11/02,23:00,24.7,S/D,94,35,1.4
