Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.8'',Altitud :,244 msnm.
Tipo :,CO - Meteorológica,Código :,110129
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2020-11-01,32,21.8,89.0,0.0
2020-11-02,34,22.2,83.3,0.0
2020-11-03,34.6,22,77.7,0.0
2020-11-04,35.2,21.4,75.1,0.0
2020-11-05,36.6,22.4,67.5,0.0
2020-11-06,36,23.4,68.2,0.0
2020-11-07,36.2,22.2,69.7,0.0
2020-11-08,35,22,76.3,7.8
2020-11-09,31,22.8,84.0,0.1
2020-11-10,33,22.6,81.0,5.0
2020-11-11,32,23.6,88.4,0.0
2020-11-12,32.2,22,85.6,0.0
2020-11-13,34.2,22.4,71.6,0.0
2020-11-14,32,23.4,80.6,0.0
2020-11-15,36,22,74.4,0.0
2020-11-16,32.2,23.4,81.5,0.0
2020-11-17,33.8,22.4,74.5,0.0
2020-11-18,35.6,20.2,74.7,0.0
2020-11-19,34.2,23.2,77.7,10.6
2020-11-20,31.6,19.2,87.7,0.0
2020-11-21,34.6,21,75.3,0.0
2020-11-22,33,22,75.8,0.0
2020-11-23,38.8,23.6,67.0,0.0
2020-11-24,38.6,23,60.1,0.0
2020-11-25,38,24,79.4,13.4
2020-11-26,34.6,23.4,81.6,0.0
2020-11-27,32.2,24,79.2,0.0
2020-11-28,36,23.2,79.6,6.4
2020-11-29,34.6,23.4,75.6,0.0
2020-11-30,35,22.6,80.0,0.0
2020-12-01,31.6,23.4,88.4,37.8
