Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.8'',Altitud :,244 msnm.
Tipo :,CO - Meteorológica,Código :,110129
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-08-01,33.8,15.2,85.9,0.0
2019-08-02,35.4,15.2,84.6,0.0
2019-08-03,23.8,15.2,89.1,0.0
2019-08-04,27.4,10.4,89.5,0.0
2019-08-05,28.4,5,74.7,0.0
2019-08-06,31,7,86.8,0.0
2019-08-07,34.4,10.2,87.1,0.0
2019-08-08,33.4,14.2,82.3,0.0
2019-08-09,34.8,16.8,86.9,0.0
2019-08-10,34.4,18.8,84.9,0.0
2019-08-11,34.2,18,83.4,0.0
2019-08-12,35.6,18.2,85.8,0.0
2019-08-13,35.8,19,78.1,0.0
2019-08-14,30.2,17.6,90.1,0.0
2019-08-15,30.8,12.4,89.6,0.0
2019-08-16,33.2,12,82.8,0.0
2019-08-17,34.6,12.8,71.3,0.0
2019-08-18,35.47,15,77.0,0.0
2019-08-19,35,19.6,77.6,23.0
2019-08-20,34.8,19,88.7,0.0
2019-08-21,32,17,75.5,0.0
2019-08-22,35.6,17,73.5,0.0
2019-08-23,35.4,16.8,81.4,0.0
2019-08-24,35,18.6,75.0,0.0
2019-08-25,36,17.4,74.4,0.0
2019-08-26,27.6,22,94.4,5.4
2019-08-27,33,18,78.2,0.0
2019-08-28,34.8,17.2,78.4,0.0
2019-08-29,37,21,77.1,0.0
2019-08-30,36.8,20,74.5,0.0
2019-08-31,37,21,70.4,0.0
2019-09-01,35.4,22.4,84.0,12.0
