Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.8'',Altitud :,244 msnm.
Tipo :,CO - Meteorológica,Código :,110129
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2019-11-01,26.8,20.8,91.8,4.8
2019-11-02,31.6,20.4,88.0,4.8
2019-11-03,32.6,20,90.0,23.7
2019-11-04,33.3,23,81.6,0.0
2019-11-05,34,22.2,82.5,5.2
2019-11-06,34,22,79.4,0.0
2019-11-07,28.4,20.8,92.1,51.0
2019-11-08,34.2,22,78.9,0.0
2019-11-09,35.4,22.2,74.0,0.0
2019-11-10,30,23,85.7,20.8
2019-11-11,25.6,23,91.4,18.2
2019-11-12,33,21.4,80.3,0.0
2019-11-13,34.6,22.8,78.0,0.0
2019-11-14,34,18.8,85.0,82.6
2019-11-15,25,21,96.0,46.5
2019-11-16,32.2,22,85.3,2.0
2019-11-17,32.4,23,92.4,4.0
2019-11-18,33.4,22.4,79.3,4.1
2019-11-19,34.2,23,85.2,6.0
2019-11-20,31.6,22,90.0,6.4
2019-11-21,30,22.4,91.3,7.0
2019-11-22,34,22,83.6,0.0
2019-11-23,30,23,93.9,14.9
2019-11-24,32.4,21.6,81.1,0.0
2019-11-25,33.2,21,80.1,0.0
2019-11-26,34.4,22,78.3,0.0
2019-11-27,35,23.6,75.5,0.0
2019-11-28,29,24.4,87.8,30.0
2019-11-29,27.6,20,89.1,0.0
2019-11-30,32.6,22.4,86.0,0.0
2019-12-01,35,22,78.0,1.3
