Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.8'',Altitud :,244 msnm.
Tipo :,CO - Meteorológica,Código :,110129
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-09-01,36.4,23.4,75.1,0.0
2021-09-02,35.4,21.2,74.8,0.0
2021-09-03,37.2,21.4,71.6,0.0
2021-09-04,38.6,22.2,67.5,0.0
2021-09-05,38,23,80.3,3.0
2021-09-06,33.4,22,79.3,0.0
2021-09-07,36.4,21,71.8,0.0
2021-09-08,37,20.4,65.2,0.0
2021-09-09,39,22,72.1,15.4
2021-09-10,21.6,17,87.9,0.0
2021-09-11,33.4,16.8,77.4,0.0
2021-09-12,35.8,19.8,68.5,0.0
2021-09-13,37.4,20.2,63.2,0.0
2021-09-14,38.2,22.4,61.5,0.0
2021-09-15,35.6,22.6,78.7,10.4
2021-09-16,27.4,22.4,90.2,0.0
2021-09-17,35.4,20.8,71.5,0.0
2021-09-18,36.4,21.2,69.7,0.0
2021-09-19,37.4,22.2,68.0,0.0
2021-09-20,37.8,22.6,61.7,0.0
2021-09-21,35.4,24,88.5,5.8
2021-09-22,33.8,22.8,77.2,0.0
2021-09-23,36.6,21.8,68.5,0.0
2021-09-24,36.8,22.2,73.0,8.0
2021-09-25,34.2,21.2,72.3,0.0
2021-09-26,36.2,21.8,66.4,0.0
2021-09-27,37,22.4,67.2,0.0
2021-09-28,37.4,22.2,62.6,0.0
2021-09-29,35.4,24.4,75.4,8.6
2021-09-30,36.2,22.6,65.8,0.0
