Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/10/01,00:00,20.3,0.0,99,259,0.6
2022/10/01,01:00,20.1,0.0,99,240,0.0
2022/10/01,02:00,19.6,0.0,100,283,0.0
2022/10/01,03:00,19.2,0.0,100,280,0.1
2022/10/01,04:00,19.1,0.0,100,74,0.0
2022/10/01,05:00,18.5,0.0,100,239,0.0
2022/10/01,06:00,18.7,0.0,100,281,0.0
2022/10/01,07:00,21.6,0.0,89,169,2.5
2022/10/01,08:00,25.1,0.0,68,119,3.1
2022/10/01,09:00,27.1,0.0,62,132,4.8
2022/10/01,10:00,29.0,0.0,58,106,4.1
2022/10/01,11:00,30.2,0.0,52,128,4.4
2022/10/01,12:00,31.9,0.0,47,155,2.9
2022/10/01,13:00,32.8,0.0,47,211,3.8
2022/10/01,14:00,34.0,0.0,44,159,3.0
2022/10/01,15:00,34.2,0.0,44,132,2.5
2022/10/01,16:00,33.7,0.0,44,86,1.7
2022/10/01,17:00,31.3,0.0,53,109,2.3
2022/10/01,18:00,28.1,0.0,68,169,0.1
2022/10/01,19:00,25.5,0.0,85,225,0.0
2022/10/01,20:00,24.1,0.0,91,239,0.1
2022/10/01,21:00,23.2,0.0,93,275,0.0
2022/10/01,22:00,22.5,0.0,96,210,0.1
2022/10/01,23:00,22.0,0.0,97,237,0.5
2022/10/02,00:00,21.5,0.0,98,218,0.7
2022/10/02,01:00,21.0,0.0,99,233,0.2
2022/10/02,02:00,20.8,0.0,99,227,0.3
2022/10/02,03:00,20.5,0.0,99,269,0.0
2022/10/02,04:00,20.4,0.0,100,317,0.0
2022/10/02,05:00,20.0,0.0,99,260,0.0
2022/10/02,06:00,20.2,0.0,99,255,1.0
2022/10/02,07:00,22.9,0.0,93,267,1.3
2022/10/02,08:00,28.8,0.0,70,79,0.8
2022/10/02,09:00,32.2,0.0,54,145,2.3
2022/10/02,10:00,34.4,0.0,45,273,1.5
2022/10/02,11:00,34.8,0.0,45,30,2.4
2022/10/02,12:00,35.1,0.0,46,18,3.3
2022/10/02,13:00,36.4,0.0,44,320,2.0
2022/10/02,14:00,35.6,0.0,43,15,1.8
2022/10/02,15:00,35.9,0.0,40,40,2.8
2022/10/02,16:00,35.8,0.0,39,340,1.3
