Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/06/01,00:00,18.2,0.0,99,221,1.7
2024/06/01,01:00,18.2,0.0,100,293,0.6
2024/06/01,02:00,17.7,0.0,100,240,0.1
2024/06/01,03:00,17.1,0.0,100,227,0.8
2024/06/01,04:00,16.6,0.0,100,240,0.1
2024/06/01,05:00,16.3,0.0,100,188,0.0
2024/06/01,06:00,16.0,0.0,100,223,0.0
2024/06/01,07:00,17.4,0.0,100,223,0.0
2024/06/01,08:00,20.2,0.0,98,275,1.6
2024/06/01,09:00,24.7,0.0,76,250,3.6
2024/06/01,10:00,27.1,0.0,69,203,2.0
2024/06/01,11:00,27.8,0.0,66,137,1.8
2024/06/01,12:00,29.6,0.0,58,209,2.8
2024/06/01,13:00,30.5,0.0,55,281,2.5
2024/06/01,14:00,30.6,0.0,52,199,2.2
2024/06/01,15:00,30.0,0.0,54,253,2.8
2024/06/01,16:00,30.2,0.0,56,278,2.8
2024/06/01,17:00,28.7,0.0,62,298,1.8
2024/06/01,18:00,24.5,0.0,82,279,0.0
2024/06/01,19:00,22.5,0.0,91,228,0.1
2024/06/01,20:00,21.4,0.0,95,248,0.0
2024/06/01,21:00,20.5,0.0,97,206,0.0
2024/06/01,22:00,19.8,0.0,98,202,0.6
2024/06/01,23:00,19.0,0.0,98,220,0.0
2024/06/02,00:00,18.7,0.0,99,210,0.1
2024/06/02,01:00,18.2,0.0,100,206,0.0
2024/06/02,02:00,17.7,0.0,100,217,0.4
2024/06/02,03:00,17.5,0.0,100,312,0.0
2024/06/02,04:00,16.9,0.0,100,221,0.0
2024/06/02,05:00,16.5,0.0,100,240,0.0
2024/06/02,06:00,16.5,0.0,100,211,0.3
2024/06/02,07:00,17.6,0.0,100,269,0.2
2024/06/02,08:00,20.8,0.0,96,254,0.6
2024/06/02,09:00,26.7,0.0,75,309,1.1
2024/06/02,10:00,28.6,0.0,65,295,1.8
2024/06/02,11:00,30.8,0.0,56,219,2.8
2024/06/02,12:00,31.5,0.0,52,243,4.4
2024/06/02,13:00,31.4,0.0,53,251,2.4
2024/06/02,14:00,30.6,0.0,58,278,2.2
2024/06/02,15:00,31.1,0.0,58,14,0.8
2024/06/02,16:00,31.3,0.0,56,312,2.1
2024/06/02,17:00,29.2,0.0,63,295,2.3
2024/06/02,18:00,24.9,0.0,87,59,0.0
2024/06/02,19:00,22.8,0.0,93,244,0.0
2024/06/02,20:00,21.9,0.0,97,298,0.0
2024/06/02,21:00,20.9,0.0,97,268,0.1
2024/06/02,22:00,20.3,0.0,98,262,0.0
2024/06/02,23:00,19.7,0.0,98,9,0.0
2024/06/03,00:00,19.1,0.0,99,244,0.5
2024/06/03,01:00,18.7,0.0,100,348,0.1
2024/06/03,02:00,18.7,0.0,100,257,0.7
2024/06/03,03:00,18.3,0.0,100,212,0.2
2024/06/03,04:00,18.0,0.0,100,174,0.0
2024/06/03,05:00,17.7,0.0,100,125,0.0
2024/06/03,06:00,17.4,0.0,100,198,0.0
2024/06/03,07:00,19.1,0.0,100,65,0.3
2024/06/03,08:00,22.3,0.0,95,320,0.2
2024/06/03,09:00,26.3,0.0,81,102,1.0
2024/06/03,10:00,27.7,0.0,77,139,1.1
2024/06/03,11:00,30.1,0.0,63,159,3.2
2024/06/03,12:00,31.1,0.0,59,98,3.8
2024/06/03,13:00,30.2,0.0,61,174,4.7
2024/06/03,14:00,30.5,0.0,60,157,3.8
2024/06/03,15:00,30.8,0.0,61,157,3.5
2024/06/03,16:00,30.7,0.0,62,111,2.7
2024/06/03,17:00,29.4,0.0,67,152,0.6
2024/06/03,18:00,25.7,0.0,84,157,0.2
2024/06/03,19:00,23.7,0.0,93,224,0.3
