Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/09/01,00:00,23.9,0.0,85,104,0.3
2024/09/01,01:00,22.9,0.0,88,189,0.6
2024/09/01,02:00,22.9,0.0,91,287,0.7
2024/09/01,03:00,22.2,0.0,90,70,0.0
2024/09/01,04:00,21.7,0.0,93,212,0.9
2024/09/01,05:00,21.8,0.0,93,48,0.0
2024/09/01,06:00,21.6,0.0,94,130,0.0
2024/09/01,07:00,22.7,0.0,90,232,0.1
2024/09/01,08:00,25.9,0.0,80,95,0.5
2024/09/01,09:00,30.7,0.0,59,93,2.0
2024/09/01,10:00,31.8,0.0,55,163,4.3
2024/09/01,11:00,33.8,0.0,52,113,4.1
2024/09/01,12:00,34.5,0.0,47,120,3.7
2024/09/01,13:00,35.3,0.0,47,87,4.3
2024/09/01,14:00,35.0,0.0,49,113,3.2
2024/09/01,15:00,35.0,0.0,47,130,3.1
2024/09/01,16:00,33.3,0.0,51,129,2.8
2024/09/01,17:00,31.9,0.0,57,142,1.1
2024/09/01,18:00,30.4,0.0,60,180,3.4
2024/09/01,19:00,28.8,0.0,64,197,3.7
2024/09/01,20:00,27.8,0.0,64,175,2.7
2024/09/01,21:00,26.3,0.0,69,273,0.1
2024/09/01,22:00,25.4,0.0,73,193,1.0
2024/09/01,23:00,24.6,0.0,77,216,1.0
2024/09/02,00:00,23.9,0.0,78,206,2.2
2024/09/02,01:00,22.5,0.0,84,289,0.0
2024/09/02,02:00,21.1,0.0,89,302,0.0
2024/09/02,03:00,20.5,0.0,92,53,0.2
2024/09/02,04:00,19.5,0.0,95,283,1.0
2024/09/02,05:00,19.3,0.0,96,88,0.2
2024/09/02,06:00,18.8,0.0,95,95,0.1
2024/09/02,07:00,20.3,0.0,94,86,0.0
2024/09/02,08:00,24.0,0.0,61,123,2.4
2024/09/02,09:00,26.9,0.0,48,93,2.9
2024/09/02,10:00,28.4,0.0,44,111,3.9
2024/09/02,11:00,30.3,0.0,40,141,2.6
2024/09/02,12:00,32.5,0.0,38,148,2.6
2024/09/02,13:00,34.0,0.0,36,100,2.8
2024/09/02,14:00,35.1,0.0,35,46,1.9
2024/09/02,15:00,35.1,0.0,35,176,2.0
2024/09/02,16:00,34.3,0.0,39,88,1.8
2024/09/02,17:00,32.3,0.0,44,101,1.1
2024/09/02,18:00,28.3,0.0,60,22,0.0
2024/09/02,19:00,26.3,0.0,66,289,0.7
2024/09/02,20:00,24.6,0.0,74,61,0.0
2024/09/02,21:00,23.1,0.0,80,274,0.1
2024/09/02,22:00,22.7,0.0,86,39,0.7
2024/09/02,23:00,21.4,0.0,85,89,0.0
2024/09/03,00:00,20.7,0.0,89,168,0.0
2024/09/03,01:00,19.9,0.0,93,260,1.2
2024/09/03,02:00,19.7,0.0,91,300,0.5
2024/09/03,03:00,19.3,0.0,93,302,0.0
2024/09/03,04:00,18.7,0.0,94,299,0.2
2024/09/03,05:00,18.2,0.0,95,200,0.5
2024/09/03,06:00,18.0,0.0,95,8,0.0
2024/09/03,07:00,20.1,0.0,91,100,0.1
2024/09/03,08:00,24.5,0.0,77,126,0.4
2024/09/03,09:00,29.3,0.0,64,305,0.5
2024/09/03,10:00,32.9,0.0,49,312,2.7
2024/09/03,11:00,34.9,0.0,43,10,1.4
2024/09/03,12:00,36.9,0.0,36,325,3.6
2024/09/03,13:00,38.6,0.0,30,340,3.8
2024/09/03,14:00,38.4,0.0,28,303,2.6
2024/09/03,15:00,38.9,0.0,26,24,3.7
2024/09/03,16:00,37.9,0.0,26,332,2.6
2024/09/03,17:00,35.7,0.0,34,335,1.1
2024/09/03,18:00,31.0,0.0,52,24,0.2
2024/09/03,19:00,27.8,0.0,59,187,0.7
2024/09/03,20:00,26.2,0.0,66,27,0.0
2024/09/03,21:00,25.1,0.0,74,41,0.7
2024/09/03,22:00,23.8,0.0,77,252,0.4
2024/09/03,23:00,23.4,0.0,78,178,0.1
2024/09/04,00:00,23.1,0.0,81,290,0.5
2024/09/04,01:00,22.3,0.0,84,287,0.3
2024/09/04,02:00,21.5,0.0,87,274,0.7
2024/09/04,03:00,21.3,0.0,87,275,0.0
2024/09/04,04:00,21.0,0.0,89,180,0.0
2024/09/04,05:00,20.5,0.0,90,271,0.1
2024/09/04,06:00,20.3,0.0,92,253,0.7
2024/09/04,07:00,22.3,0.0,86,263,0.9
2024/09/04,08:00,26.4,0.0,70,271,0.4
2024/09/04,09:00,31.1,0.0,66,307,4.1
2024/09/04,10:00,33.9,0.0,57,341,3.1
2024/09/04,11:00,35.5,0.0,52,302,3.6
2024/09/04,12:00,36.2,0.0,49,259,3.2
2024/09/04,13:00,37.6,0.0,40,282,4.4
2024/09/04,14:00,38.7,0.0,35,318,3.3
2024/09/04,16:00,38.3,0.0,35,349,1.7
2024/09/04,17:00,36.1,0.0,38,5,2.3
2024/09/04,18:00,31.5,0.0,53,34,0.0
2024/09/04,19:00,29.0,0.0,65,90,0.0
2024/09/04,20:00,27.2,0.0,70,61,0.0
2024/09/04,21:00,26.4,0.0,76,44,0.1
2024/09/04,22:00,25.4,0.0,80,292,0.0
2024/09/04,23:00,25.0,0.0,80,68,0.1
2024/09/05,00:00,25.1,0.0,83,280,1.0
2024/09/05,01:00,24.9,0.0,84,328,0.2
2024/09/05,02:00,25.2,0.0,84,66,1.1
2024/09/05,03:00,24.7,0.0,84,215,0.7
2024/09/05,04:00,24.2,0.0,87,309,1.9
2024/09/05,05:00,24.7,0.0,85,315,1.5
2024/09/05,06:00,24.2,0.0,88,301,0.8
2024/09/05,07:00,25.0,0.0,85,321,1.0
2024/09/05,08:00,26.6,0.0,83,121,0.4
2024/09/05,09:00,28.6,0.0,78,77,3.1
2024/09/05,10:00,30.3,0.0,67,96,3.0
2024/09/05,11:00,31.4,0.0,63,66,3.4
2024/09/05,12:00,29.9,0.0,65,37,5.0
2024/09/05,13:00,30.4,0.0,63,103,0.5
2024/09/05,14:00,27.5,0.0,77,223,3.8
2024/09/05,15:00,27.1,0.0,79,335,1.2
2024/09/05,16:00,27.1,0.0,79,248,0.3
2024/09/05,17:00,26.8,0.0,81,48,0.1
2024/09/05,18:00,26.7,0.0,83,39,3.7
2024/09/05,19:00,25.9,0.0,84,35,1.9
2024/09/05,20:00,24.9,0.0,87,70,1.6
2024/09/05,21:00,24.6,0.0,90,82,1.5
2024/09/05,22:00,24.7,0.0,91,193,3.4
2024/09/05,23:00,24.2,0.0,93,90,0.4
2024/09/06,00:00,23.6,0.0,94,304,0.0
2024/09/06,01:00,22.9,0.0,96,339,0.3
2024/09/06,02:00,22.7,0.0,90,235,1.3
2024/09/06,03:00,22.3,0.0,93,334,0.5
2024/09/06,04:00,21.8,0.0,94,344,0.4
2024/09/06,05:00,21.2,0.0,94,285,0.0
2024/09/06,06:00,20.9,0.0,96,337,0.8
2024/09/06,07:00,22.0,0.0,92,286,0.1
2024/09/06,08:00,23.9,0.0,79,265,1.0
2024/09/06,09:00,26.2,0.0,56,172,2.1
2024/09/06,10:00,28.3,0.0,45,111,3.7
2024/09/06,11:00,29.2,0.0,43,96,4.5
2024/09/06,12:00,30.5,0.0,39,106,3.7
2024/09/06,13:00,31.1,0.0,38,95,2.4
2024/09/06,14:00,31.7,0.0,38,35,3.0
2024/09/06,15:00,31.6,0.0,40,125,1.3
2024/09/06,16:00,31.3,0.0,41,103,1.1
2024/09/06,17:00,29.6,0.0,49,69,1.1
2024/09/06,18:00,26.5,0.0,60,332,0.0
2024/09/06,19:00,24.7,0.0,70,49,0.5
2024/09/06,20:00,23.1,0.0,76,204,0.0
2024/09/06,21:00,22.4,0.0,81,31,0.3
2024/09/06,22:00,21.2,0.0,84,265,0.0
2024/09/06,23:00,20.8,0.0,87,49,0.2
2024/09/07,00:00,20.2,0.0,89,231,0.0
2024/09/07,01:00,19.6,0.0,90,20,0.2
2024/09/07,02:00,19.0,0.0,93,57,0.0
