Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/04/01,00:00,23.6,0.0,100,81,0.4
2025/04/01,01:00,23.5,0.0,100,139,0.2
2025/04/01,02:00,23.4,0.0,100,170,0.5
2025/04/01,03:00,23.5,0.0,100,60,0.5
2025/04/01,04:00,23.5,0.3,100,253,0.0
2025/04/01,05:00,23.4,0.0,100,68,0.2
2025/04/01,06:00,23.4,0.0,100,85,0.5
2025/04/01,07:00,24.3,0.0,100,100,0.2
2025/04/01,08:00,25.1,0.0,97,95,1.1
2025/04/01,09:00,27.0,0.0,89,102,1.9
2025/04/01,10:00,28.1,0.0,89,104,1.4
2025/04/01,11:00,29.8,0.3,80,59,1.6
2025/04/01,12:00,28.9,0.0,77,55,4.0
2025/04/01,13:00,25.5,0.0,96,296,1.9
2025/04/01,14:00,25.6,0.3,96,187,1.7
2025/04/01,15:00,26.1,0.0,95,85,1.5
2025/04/01,16:00,25.9,0.0,94,99,1.5
2025/04/01,17:00,25.5,0.0,96,87,0.8
2025/04/01,18:00,24.8,0.0,98,77,1.5
2025/04/01,19:00,24.6,0.0,99,93,1.3
2025/04/01,20:00,24.4,0.0,99,113,1.2
2025/04/01,21:00,24.3,0.0,99,105,1.0
2025/04/01,22:00,24.1,0.0,100,100,0.9
2025/04/01,23:00,23.5,0.0,100,114,0.5
2025/04/02,00:00,23.4,0.0,100,136,0.8
2025/04/02,01:00,23.4,0.0,100,109,0.4
2025/04/02,02:00,23.5,0.0,99,133,0.1
2025/04/02,03:00,23.3,0.3,99,152,2.2
2025/04/02,04:00,22.3,0.0,98,136,1.0
2025/04/02,05:00,22.0,0.0,100,107,0.9
2025/04/02,06:00,21.6,0.0,98,149,2.5
2025/04/02,07:00,21.9,0.0,99,174,1.5
2025/04/02,08:00,22.3,0.0,97,178,2.8
2025/04/02,09:00,22.4,1.5,96,148,2.1
2025/04/02,10:00,24.2,0.6,92,104,1.3
2025/04/02,11:00,23.9,0.0,93,164,1.6
2025/04/02,12:00,24.8,2.1,95,130,1.5
2025/04/02,13:00,25.2,0.3,94,101,1.4
2025/04/02,14:00,25.6,0.3,90,162,1.6
2025/04/02,15:00,27.5,0.0,76,131,1.7
2025/04/02,16:00,26.8,0.0,86,357,0.9
2025/04/02,17:00,27.3,0.0,83,56,1.1
2025/04/02,18:00,25.2,0.0,95,86,0.1
2025/04/02,19:00,25.1,0.0,97,60,0.2
2025/04/02,20:00,24.9,0.0,99,106,0.0
2025/04/02,21:00,24.8,0.0,98,61,0.3
2025/04/02,22:00,24.4,0.0,99,140,0.1
2025/04/02,23:00,24.0,0.0,100,106,0.3
2025/04/03,00:00,23.5,0.0,100,39,0.0
