Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/09/01,00:00,25.4,0.0,86,319,1.0
2023/09/01,01:00,24.9,0.0,88,130,0.0
2023/09/01,02:00,24.9,0.0,87,91,1.4
2023/09/01,03:00,24.0,0.0,91,255,0.7
2023/09/01,04:00,23.4,0.0,93,321,0.0
2023/09/01,05:00,23.0,0.0,94,243,0.4
2023/09/01,06:00,23.2,0.0,94,136,0.1
2023/09/01,07:00,25.1,0.0,87,285,0.2
2023/09/01,08:00,28.5,0.0,75,316,2.4
2023/09/01,09:00,32.2,0.0,61,346,6.0
2023/09/01,10:00,33.9,0.0,56,324,4.7
2023/09/01,11:00,35.6,0.0,50,330,6.1
2023/09/01,12:00,35.9,0.0,48,315,5.3
2023/09/01,13:00,36.8,0.0,45,273,5.4
2023/09/01,14:00,37.4,0.0,42,308,5.5
2023/09/01,15:00,38.2,0.0,40,330,4.0
2023/09/01,16:00,36.9,0.0,43,311,3.7
2023/09/01,17:00,32.7,0.0,56,51,7.5
2023/09/01,18:00,29.6,0.0,64,32,5.8
2023/09/01,19:00,28.3,0.0,69,66,1.6
2023/09/01,20:00,27.3,0.0,75,80,2.3
2023/09/01,21:00,26.6,0.0,79,97,0.9
2023/09/01,22:00,25.8,0.0,84,322,1.8
2023/09/01,23:00,25.4,0.0,85,272,2.0
2023/09/02,00:00,25.3,0.0,85,317,1.0
2023/09/02,01:00,24.2,0.0,90,255,1.8
2023/09/02,02:00,24.3,0.0,89,115,0.8
2023/09/02,03:00,24.3,0.0,91,54,0.7
2023/09/02,04:00,24.5,0.0,89,52,1.0
2023/09/02,05:00,23.7,0.0,93,81,1.2
2023/09/02,06:00,23.6,0.0,93,64,1.6
2023/09/02,07:00,25.0,0.0,88,89,0.9
2023/09/02,08:00,28.6,0.0,72,331,2.0
2023/09/02,09:00,31.2,0.0,63,332,3.8
2023/09/02,10:00,34.3,0.0,55,321,4.5
2023/09/02,11:00,34.8,0.0,53,302,6.7
2023/09/02,12:00,35.8,0.0,49,336,5.1
2023/09/02,13:00,36.0,0.0,49,343,5.5
2023/09/02,14:00,37.1,0.0,44,323,6.4
2023/09/02,15:00,35.8,0.0,45,337,5.3
2023/09/02,16:00,31.1,1.5,75,171,1.7
2023/09/02,17:00,31.2,0.0,70,175,2.2
2023/09/02,18:00,29.1,0.0,69,75,3.3
2023/09/02,19:00,27.7,0.0,73,76,2.1
