Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/03/01,00:00,23.6,0.0,98,91,0.1
2026/03/01,01:00,23.5,0.0,98,102,0.1
2026/03/01,02:00,23.1,0.0,99,184,0.0
2026/03/01,03:00,23.1,0.0,99,20,0.1
2026/03/01,04:00,23.1,0.0,99,160,0.0
2026/03/01,05:00,23.1,0.0,99,117,0.5
2026/03/01,06:00,23.5,0.0,99,19,0.2
2026/03/01,07:00,24.0,0.0,98,290,1.4
2026/03/01,08:00,25.8,0.0,90,306,3.2
2026/03/01,09:00,28.4,0.0,80,348,3.0
2026/03/01,10:00,29.3,0.0,75,318,3.4
2026/03/01,11:00,30.7,0.0,74,305,2.5
2026/03/01,12:00,30.3,0.0,71,286,2.7
2026/03/01,13:00,32.8,0.0,66,262,3.1
2026/03/01,14:00,27.4,0.0,81,81,3.1
2026/03/01,15:00,23.5,34.2,99,50,4.4
2026/03/01,16:00,23.4,22.5,99,238,3.5
2026/03/01,17:00,23.4,0.6,99,176,1.4
2026/03/01,18:00,23.4,0.9,99,49,1.7
2026/03/01,19:00,23.4,0.3,99,19,1.8
2026/03/01,20:00,23.3,0.0,99,195,1.9
2026/03/01,21:00,23.4,0.0,99,352,0.1
2026/03/01,22:00,23.4,0.0,99,278,0.6
2026/03/01,23:00,23.2,0.0,99,261,2.3
2026/03/02,00:00,23.2,0.0,99,232,1.5
2026/03/02,01:00,23.1,0.0,99,157,0.5
2026/03/02,02:00,23.2,0.0,99,199,0.6
2026/03/02,03:00,23.1,0.0,99,234,0.9
2026/03/02,04:00,23.1,0.0,99,262,1.1
2026/03/02,05:00,23.2,0.0,100,190,1.9
2026/03/02,06:00,23.3,0.0,99,36,1.1
2026/03/02,07:00,23.5,0.0,99,302,0.4
2026/03/02,08:00,24.4,0.0,99,41,1.2
2026/03/02,09:00,27.6,0.0,82,15,1.9
2026/03/02,10:00,29.3,0.0,75,280,1.0
2026/03/02,11:00,30.1,0.0,72,279,2.7
2026/03/02,12:00,31.7,0.0,64,358,1.7
2026/03/02,13:00,33.1,0.0,64,342,2.6
2026/03/02,14:00,33.3,0.0,59,312,2.8
2026/03/02,15:00,31.1,0.0,65,294,3.2
2026/03/02,16:00,30.9,0.0,70,357,4.8
2026/03/02,17:00,30.6,0.0,71,347,3.4
2026/03/02,18:00,28.3,0.0,77,5,2.6
2026/03/02,19:00,26.4,0.0,90,64,1.1
2026/03/02,20:00,25.5,0.0,93,126,0.1
2026/03/02,21:00,25.8,0.0,90,9,2.0
2026/03/02,22:00,25.4,0.0,93,331,0.6
2026/03/02,23:00,24.5,0.0,97,133,0.1
2026/03/03,00:00,24.2,0.0,98,165,0.3
2026/03/03,01:00,23.9,0.0,98,230,0.0
2026/03/03,02:00,23.7,0.0,99,299,1.1
2026/03/03,03:00,23.6,0.0,99,286,0.3
2026/03/03,04:00,23.7,0.0,99,220,0.8
2026/03/03,05:00,23.8,0.0,98,249,0.1
2026/03/03,06:00,23.5,0.0,99,169,0.4
2026/03/03,07:00,24.8,0.0,95,251,0.6
2026/03/03,08:00,28.7,0.0,78,343,1.7
2026/03/03,09:00,30.3,0.0,71,304,2.1
2026/03/03,10:00,31.0,0.0,68,305,3.2
2026/03/03,11:00,31.4,0.0,69,266,4.5
2026/03/03,12:00,28.4,0.0,82,283,5.9
2026/03/03,13:00,33.1,0.0,64,274,3.8
2026/03/03,14:00,33.7,0.0,60,307,4.7
2026/03/03,15:00,34.2,0.0,56,336,3.9
2026/03/03,16:00,32.0,0.0,63,316,3.0
2026/03/03,17:00,31.2,0.0,69,317,2.3
2026/03/03,18:00,29.6,0.0,76,345,1.3
2026/03/03,19:00,27.7,0.0,85,328,2.3
2026/03/03,20:00,27.3,0.0,85,4,2.1
2026/03/03,21:00,26.1,0.0,91,261,0.9
2026/03/03,22:00,25.2,0.0,96,344,0.6
2026/03/03,23:00,25.2,0.0,95,88,0.7
2026/03/04,00:00,25.0,0.0,96,265,0.4
2026/03/04,01:00,24.9,0.0,97,99,0.3
2026/03/04,02:00,24.2,0.0,98,144,0.0
2026/03/04,03:00,24.1,0.0,99,74,0.9
2026/03/04,04:00,23.9,0.0,99,213,1.3
2026/03/04,05:00,23.5,0.0,99,100,0.1
2026/03/04,06:00,23.5,0.0,99,154,0.8
2026/03/04,07:00,24.4,0.0,98,175,0.1
2026/03/04,08:00,27.3,0.0,85,256,1.4
2026/03/04,09:00,28.4,0.0,80,257,2.0
2026/03/04,10:00,30.6,0.0,70,290,2.0
2026/03/04,11:00,32.4,0.0,66,334,2.9
2026/03/04,12:00,31.9,0.3,66,298,5.3
2026/03/04,13:00,32.7,0.0,64,287,5.6
2026/03/04,14:00,32.9,0.0,64,275,4.4
2026/03/04,15:00,32.9,0.0,63,275,4.3
2026/03/04,16:00,31.5,0.0,63,266,5.1
2026/03/04,17:00,30.2,0.0,74,215,1.9
2026/03/04,18:00,28.2,0.0,86,107,0.7
2026/03/04,19:00,26.6,0.0,87,70,2.1
2026/03/04,20:00,25.7,0.0,90,49,1.7
2026/03/04,21:00,26.2,0.0,86,3,3.0
2026/03/04,22:00,24.3,0.0,92,293,0.6
2026/03/04,23:00,24.1,0.0,97,33,1.7
2026/03/05,00:00,24.0,0.0,98,51,0.9
2026/03/05,01:00,23.6,0.0,95,350,0.9
2026/03/05,02:00,23.5,0.0,98,300,0.1
2026/03/05,03:00,23.3,0.0,98,290,0.3
2026/03/05,04:00,23.5,0.0,98,90,0.8
2026/03/05,05:00,23.6,0.0,98,347,0.0
2026/03/05,06:00,23.9,0.0,98,286,0.6
2026/03/05,07:00,24.4,0.0,96,48,1.3
2026/03/05,08:00,25.8,0.0,91,326,1.7
2026/03/05,09:00,26.4,0.0,88,292,2.1
2026/03/05,10:00,27.1,0.0,86,289,1.9
2026/03/05,11:00,25.0,0.3,93,335,2.9
2026/03/05,12:00,25.8,0.3,91,344,2.3
2026/03/05,13:00,26.0,0.0,88,4,0.7
2026/03/05,14:00,27.0,0.0,85,5,1.3
2026/03/05,15:00,29.9,0.0,75,344,1.9
2026/03/05,16:00,25.8,0.0,85,328,3.8
2026/03/05,17:00,24.8,0.0,91,167,1.8
2026/03/05,18:00,23.8,4.8,98,284,1.0
2026/03/05,19:00,23.6,0.9,98,298,2.2
2026/03/05,20:00,23.5,0.0,98,89,1.5
2026/03/05,21:00,23.3,0.0,99,63,1.0
2026/03/05,22:00,23.3,0.0,99,242,0.3
2026/03/05,23:00,23.4,0.0,99,87,0.3
2026/03/06,00:00,23.3,0.0,99,266,1.2
2026/03/06,01:00,23.3,0.0,99,234,0.1
2026/03/06,02:00,23.3,0.0,99,259,0.5
2026/03/06,03:00,23.2,0.0,99,240,1.5
2026/03/06,04:00,23.1,0.0,98,278,0.5
2026/03/06,05:00,23.2,0.0,99,273,0.0
2026/03/06,06:00,23.3,0.0,98,189,0.0
2026/03/06,07:00,23.7,0.0,98,203,1.4
2026/03/06,08:00,24.7,0.0,92,247,1.0
2026/03/06,09:00,25.6,0.0,87,233,2.9
2026/03/06,10:00,26.9,0.0,83,260,2.4
2026/03/06,11:00,27.4,0.0,82,300,1.2
2026/03/06,12:00,29.0,0.0,77,335,1.9
2026/03/06,13:00,30.7,0.0,66,297,2.7
2026/03/06,14:00,25.4,1.8,91,268,5.7
2026/03/06,15:00,29.0,0.0,75,258,4.3
2026/03/06,16:00,29.7,0.0,73,235,4.6
2026/03/06,17:00,27.3,0.0,82,280,4.3
2026/03/06,18:00,24.7,0.0,89,319,2.2
2026/03/06,19:00,23.9,0.0,94,190,1.1
2026/03/06,20:00,23.9,0.0,94,171,0.3
2026/03/06,21:00,23.5,0.0,97,311,1.4
2026/03/06,22:00,23.4,0.0,98,184,0.0
2026/03/06,23:00,23.2,0.0,98,151,0.8
2026/03/07,00:00,23.3,0.0,99,74,0.5
2026/03/07,01:00,23.5,0.0,98,277,0.7
2026/03/07,02:00,23.5,0.0,98,76,0.1
2026/03/07,03:00,23.5,0.0,98,324,0.2
2026/03/07,04:00,23.2,0.0,99,312,0.0
2026/03/07,05:00,23.2,0.0,99,276,0.4
2026/03/07,06:00,23.4,0.0,99,321,0.3
2026/03/07,07:00,24.3,0.0,95,282,1.9
