Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/04/01,00:00,23.9,0.0,99,250,1.7
2026/04/01,01:00,23.9,0.0,99,240,2.2
2026/04/01,02:00,23.7,0.0,99,264,0.0
2026/04/01,03:00,23.3,0.0,99,40,0.0
2026/04/01,04:00,22.8,0.0,99,214,0.9
2026/04/01,05:00,22.6,0.0,99,48,0.3
2026/04/01,06:00,22.6,0.0,99,71,0.0
2026/04/01,07:00,23.5,0.0,99,55,1.1
2026/04/01,08:00,24.7,0.0,99,107,0.3
2026/04/01,09:00,27.0,0.0,91,107,0.6
2026/04/01,10:00,28.1,0.0,79,230,3.9
2026/04/01,11:00,29.5,0.0,76,336,1.1
2026/04/01,12:00,30.1,0.0,72,4,2.4
2026/04/01,13:00,31.2,0.0,70,65,2.4
2026/04/01,14:00,30.8,0.0,73,14,3.8
2026/04/01,15:00,30.2,0.0,75,13,2.4
2026/04/01,16:00,29.3,0.0,75,36,3.7
2026/04/01,17:00,28.5,0.0,80,33,1.6
2026/04/01,18:00,26.6,0.0,91,34,0.2
2026/04/01,19:00,25.3,0.0,98,82,0.5
2026/04/01,20:00,24.6,0.0,98,96,0.8
2026/04/01,21:00,24.1,0.0,98,133,0.2
2026/04/01,23:00,23.2,0.0,99,350,0.0
2026/04/02,00:00,22.9,0.0,99,61,0.4
2026/04/02,01:00,22.6,0.0,99,136,0.1
2026/04/02,02:00,22.6,0.0,99,329,0.0
2026/04/02,03:00,22.2,0.0,99,309,0.0
2026/04/02,04:00,22.1,0.0,100,268,0.3
2026/04/02,05:00,22.3,0.0,100,200,0.0
2026/04/02,06:00,22.5,0.0,100,65,0.0
2026/04/02,07:00,23.4,0.0,100,22,0.7
2026/04/02,08:00,24.5,0.0,99,87,1.1
2026/04/02,09:00,28.5,0.0,78,40,1.5
2026/04/02,10:00,29.5,0.0,72,42,1.8
2026/04/02,11:00,31.5,0.0,64,74,1.3
2026/04/02,12:00,32.0,0.0,63,69,2.9
2026/04/02,13:00,33.2,0.0,63,104,2.1
2026/04/02,14:00,29.3,0.0,71,135,4.0
2026/04/02,15:00,24.3,4.2,98,129,2.4
2026/04/02,16:00,24.4,0.0,95,168,1.4
2026/04/02,17:00,24.8,0.0,93,150,0.6
2026/04/02,18:00,24.1,0.0,97,145,0.9
2026/04/02,19:00,23.9,0.0,99,94,0.4
2026/04/02,20:00,23.5,0.0,99,166,1.0
2026/04/02,21:00,23.3,0.0,99,208,0.0
2026/04/02,22:00,23.3,0.0,99,38,0.1
2026/04/02,23:00,22.9,0.0,99,208,0.2
2026/04/03,00:00,22.4,0.0,99,238,0.3
2026/04/03,01:00,22.2,0.0,99,209,0.0
2026/04/03,02:00,22.4,0.0,99,4,1.4
2026/04/03,03:00,22.1,0.0,99,232,0.6
2026/04/03,04:00,22.0,0.0,100,31,0.6
2026/04/03,05:00,21.8,0.0,100,280,0.4
2026/04/03,06:00,22.0,0.0,99,236,1.8
2026/04/03,07:00,22.5,0.3,99,131,2.3
2026/04/03,08:00,23.1,0.3,98,170,1.0
2026/04/03,09:00,24.0,0.0,95,183,3.0
2026/04/03,10:00,26.4,0.0,84,199,3.6
2026/04/03,11:00,27.7,0.0,81,226,4.4
2026/04/03,12:00,27.5,0.0,83,179,5.3
2026/04/03,13:00,28.1,0.0,81,162,1.7
2026/04/03,14:00,27.3,0.0,84,151,1.6
