Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : IÑAPARI
Departamento :,MADRE DE DIOS,Provincia :,TAHUAMANU,Distrito :,IÑAPARI
Latitud :,10°57'21.2'',Longitud :,69°34'40.7'',Altitud :,245 msnm.
Tipo :,EAMA - Meteorológica,Código :,472587E0
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/07/01,00:00,11.5,0.0,99,226,1.0
2021/07/01,01:00,11.0,0.0,100,248,0.0
2021/07/01,02:00,10.8,0.0,100,221,0.0
2021/07/01,03:00,10.3,0.0,100,314,0.0
2021/07/01,04:00,10.0,0.0,100,240,0.0
2021/07/01,05:00,9.7,0.0,100,239,0.4
2021/07/01,06:00,9.3,0.0,100,230,0.1
2021/07/01,07:00,10.8,0.0,100,264,0.8
2021/07/01,08:00,15.1,0.0,84,213,1.2
2021/07/01,09:00,20.4,0.0,57,170,1.9
2021/07/01,10:00,22.5,0.0,50,155,2.7
2021/07/01,11:00,23.5,0.0,47,151,4.5
2021/07/01,12:00,25.3,0.0,41,168,2.8
2021/07/01,13:00,25.5,0.0,44,123,3.0
2021/07/01,14:00,27.4,0.0,39,228,2.5
2021/07/01,15:00,27.8,0.0,42,116,1.6
2021/07/01,16:00,27.6,0.0,42,89,0.6
2021/07/01,17:00,26.1,0.0,50,91,0.9
2021/07/01,18:00,20.5,0.0,83,33,0.1
2021/07/01,19:00,18.1,0.0,93,109,0.0
2021/07/01,20:00,16.6,0.0,96,169,0.0
2021/07/01,21:00,15.7,0.0,98,212,0.0
2021/07/01,22:00,15.0,0.0,98,220,0.2
2021/07/01,23:00,14.1,0.0,99,276,0.2
2021/07/02,00:00,13.7,0.0,100,247,0.9
2021/07/02,01:00,13.2,0.0,100,179,0.0
2021/07/02,02:00,12.7,0.0,100,233,0.6
2021/07/02,03:00,12.6,0.0,100,211,0.0
2021/07/02,04:00,12.1,0.0,100,212,0.1
