Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO MALDONADO
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,TAMBOPATA
Latitud :,12°35'14.28'',Longitud :,69°12'31.68'',Altitud :,209 msnm.
Tipo :,EMA - Meteorológica,Código :,112279
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/10/01,00:00,24.6,0.0,87,S/D,0.0
2025/10/01,01:00,24.6,0.0,88,S/D,0.0
2025/10/01,02:00,24.6,0.0,88,S/D,0.0
2025/10/01,03:00,24.3,0.0,88,S/D,0.0
2025/10/01,04:00,24.3,0.0,88,S/D,0.0
2025/10/01,05:00,24.2,0.0,89,S/D,0.0
2025/10/01,06:00,24.0,0.0,89,S/D,0.0
2025/10/01,07:00,24.3,0.0,90,34.4,0.0
2025/10/01,08:00,27.0,0.0,88,S/D,0.0
2025/10/01,09:00,29.3,0.0,80,S/D,0.0
2025/10/01,10:00,31.2,0.0,72,S/D,0.0
2025/10/01,11:00,31.1,1.0,70,S/D,0.0
2025/10/01,12:00,31.9,0.0,69,S/D,0.0
2025/10/01,13:00,31.5,0.0,65,S/D,0.0
2025/10/01,14:00,27.7,0.0,74,S/D,0.0
2025/10/01,15:00,28.7,0.0,74,S/D,0.0
2025/10/01,16:00,29.8,0.0,74,S/D,0.0
2025/10/01,17:00,30.8,0.0,71,S/D,0.0
2025/10/01,18:00,29.3,0.0,73,S/D,0.0
2025/10/01,19:00,27.6,0.0,77,S/D,0.0
2025/10/01,20:00,27.6,0.0,78,S/D,0.0
2025/10/01,21:00,26.9,0.0,80,S/D,0.0
2025/10/01,22:00,25.4,0.0,83,S/D,0.0
2025/10/01,23:00,24.1,0.0,84,S/D,0.0
