Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO MALDONADO
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,TAMBOPATA
Latitud :,12°35'14.28'',Longitud :,69°12'31.68'',Altitud :,209 msnm.
Tipo :,EMA - Meteorológica,Código :,112279
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/08/01,00:00,23.1,0.0,94,0,0.4
2025/08/01,01:00,22.9,0.0,95,.4,0.6
2025/08/01,02:00,22.8,0.0,96,22.5,0.3
2025/08/01,03:00,22.5,0.0,94,19.3,0.5
2025/08/01,04:00,22.1,0.0,94,28.2,0.3
2025/08/01,05:00,22.0,0.0,95,27.6,0.3
2025/08/01,06:00,21.9,0.0,95,25.7,0.0
2025/08/01,07:00,22.3,0.0,96,30.5,0.1
2025/08/01,08:00,24.1,0.0,91,34.5,0.6
2025/08/01,09:00,26.8,0.0,82,33.5,0.7
2025/08/01,10:00,28.7,0.0,73,32.4,1.5
2025/08/01,11:00,29.7,0.0,70,30.3,1.6
2025/08/01,12:00,30.4,0.0,68,30.2,2.0
2025/08/01,13:00,30.7,0.0,66,30.1,2.1
2025/08/01,14:00,31.6,0.0,62,32.5,1.9
2025/08/01,15:00,31.3,0.0,65,30.4,1.6
2025/08/01,16:00,30.9,0.0,65,29.1,1.7
2025/08/01,17:00,30.5,0.0,67,27.6,1.7
2025/08/01,18:00,28.7,0.0,74,23.9,1.1
2025/08/01,19:00,27.2,0.0,81,21.8,0.4
2025/08/01,20:00,26.1,0.0,85,S/D,0.0
2025/08/01,21:00,25.2,0.0,91,2.8,0.1
2025/08/01,22:00,25.2,0.0,91,21.7,0.2
2025/08/01,23:00,24.9,0.1,92,.2,0.3
2025/08/02,00:00,24.7,0.0,93,3.3,0.1
2025/08/02,01:00,24.5,1.6,94,29,1.0
2025/08/02,02:00,24.1,0.6,95,23.2,0.4
2025/08/02,03:00,23.6,0.0,94,29.4,0.8
2025/08/02,04:00,23.2,0.0,95,31.4,0.8
2025/08/02,05:00,23.0,0.0,95,.6,1.1
2025/08/02,06:00,22.8,0.0,95,.4,0.4
2025/08/02,07:00,23.1,0.0,96,28,0.7
2025/08/02,08:00,24.7,0.0,89,22.4,0.9
2025/08/02,09:00,26.8,0.0,83,26.3,1.5
2025/08/02,10:00,28.4,0.0,80,32.4,1.3
2025/08/02,11:00,29.5,0.0,76,30.7,1.2
2025/08/02,12:00,30.9,0.0,72,32.7,1.3
2025/08/02,13:00,31.4,0.0,69,35.3,1.9
2025/08/02,14:00,29.8,0.0,69,27.9,2.4
2025/08/02,15:00,26.0,3.3,85,34.8,1.5
2025/08/02,16:00,25.6,0.7,85,34.2,1.9
2025/08/02,17:00,23.8,0.0,88,29.9,1.1
2025/08/02,18:00,23.8,0.0,89,35.7,0.4
2025/08/02,19:00,23.8,0.0,89,5.5,0.7
2025/08/02,20:00,23.2,0.0,92,18.7,1.1
2025/08/02,21:00,23.3,0.0,91,17.6,0.6
2025/08/02,22:00,23.1,0.0,92,35.5,0.1
2025/08/02,23:00,22.9,0.0,93,22.8,0.4
2025/08/03,00:00,22.1,0.0,94,29.4,0.8
2025/08/03,01:00,21.7,0.0,95,35.1,0.7
2025/08/03,02:00,21.7,0.0,96,21.5,0.9
2025/08/03,03:00,21.4,0.0,96,27.2,0.7
2025/08/03,04:00,21.2,0.0,96,30,0.9
2025/08/03,05:00,21.2,0.0,96,31.4,1.1
2025/08/03,06:00,21.1,0.0,96,.5,0.9
2025/08/03,07:00,21.2,0.0,96,34.1,1.0
2025/08/03,08:00,22.7,0.0,91,34,1.3
2025/08/03,09:00,25.3,0.0,83,35.6,1.1
2025/08/03,10:00,26.7,0.0,78,34.7,1.1
2025/08/03,11:00,27.7,0.0,74,33.5,1.3
2025/08/03,12:00,29.0,0.0,68,34.1,1.9
2025/08/03,13:00,29.9,0.0,65,32.5,1.8
2025/08/03,14:00,30.4,0.0,62,33.9,1.6
2025/08/03,15:00,30.7,0.0,61,32.1,1.3
2025/08/03,16:00,30.6,0.0,61,33.4,0.9
2025/08/03,17:00,30.3,0.0,62,1.2,0.9
2025/08/03,18:00,28.6,0.0,68,3.6,0.4
2025/08/03,19:00,26.4,0.0,78,7.4,0.0
2025/08/03,20:00,25.3,0.0,85,20.8,0.2
2025/08/03,21:00,24.5,0.0,88,3.9,0.2
2025/08/03,22:00,23.8,0.0,92,4.4,0.2
2025/08/03,23:00,23.3,0.0,94,S/D,0.0
2025/08/04,00:00,22.8,0.0,96,S/D,0.0
2025/08/04,01:00,22.5,0.0,96,19,0.3
2025/08/04,02:00,22.1,0.0,95,27.4,0.1
2025/08/04,03:00,21.9,0.0,96,31.2,0.0
2025/08/04,04:00,22.3,0.0,97,26.9,0.1
2025/08/04,05:00,22.5,0.0,96,1,0.1
2025/08/04,06:00,22.4,0.0,96,35.2,0.2
2025/08/04,07:00,23.0,0.0,96,S/D,0.0
2025/08/04,08:00,25.1,0.0,86,1.6,0.4
2025/08/04,09:00,27.0,0.0,78,34.9,1.5
2025/08/04,10:00,28.7,0.0,73,32.2,2.1
2025/08/04,11:00,29.7,0.0,68,30.5,2.2
2025/08/04,12:00,30.5,0.0,66,28.6,2.4
2025/08/04,13:00,31.1,0.0,65,30,1.5
2025/08/04,14:00,31.7,0.0,63,28.1,1.4
2025/08/04,15:00,31.9,0.0,62,30.7,1.4
2025/08/04,16:00,31.5,0.0,63,5.6,1.2
2025/08/04,17:00,29.9,0.0,69,7.5,1.8
2025/08/04,18:00,28.9,0.0,73,5.6,0.6
2025/08/04,19:00,27.3,0.0,82,24.1,0.6
2025/08/04,20:00,26.8,0.0,83,16,0.3
2025/08/04,21:00,26.3,0.0,85,16.5,0.8
2025/08/04,22:00,25.9,0.0,85,17.3,0.3
2025/08/04,23:00,24.9,0.0,88,18.6,0.3
2025/08/05,00:00,24.5,0.0,88,10.3,0.1
2025/08/05,01:00,23.6,0.0,93,33.2,0.0
2025/08/05,02:00,23.2,0.0,94,25.8,0.1
2025/08/05,03:00,23.7,0.0,92,15.1,0.7
2025/08/05,04:00,23.4,0.0,90,14.2,1.9
2025/08/05,05:00,22.9,0.0,86,12.7,1.7
2025/08/05,06:00,22.3,0.0,84,13,1.3
2025/08/05,07:00,22.1,0.0,83,10.8,1.8
2025/08/05,08:00,22.7,0.0,82,11.5,1.7
2025/08/05,09:00,23.7,0.0,77,11.9,2.1
2025/08/05,10:00,24.4,0.0,72,11.6,2.4
2025/08/05,11:00,25.2,0.0,69,13,2.0
2025/08/05,12:00,26.6,0.0,65,12.5,2.5
2025/08/05,13:00,27.4,0.0,63,10.5,2.5
2025/08/05,14:00,26.8,0.0,65,11.1,2.1
2025/08/05,15:00,26.9,0.0,66,10.4,1.8
2025/08/05,16:00,27.0,0.0,66,14.5,1.5
2025/08/05,17:00,26.6,0.0,67,13,1.1
2025/08/05,18:00,25.3,0.0,72,15,0.7
2025/08/05,19:00,24.1,0.0,79,19.1,0.4
2025/08/05,20:00,23.4,0.0,81,17.8,1.2
2025/08/05,21:00,22.9,0.0,81,15.2,0.8
2025/08/05,22:00,22.6,0.0,81,14.9,0.6
2025/08/05,23:00,22.0,0.0,82,14.3,0.7
2025/08/06,00:00,21.6,0.0,83,14.6,0.8
2025/08/06,01:00,21.3,0.0,83,15.2,0.8
2025/08/06,02:00,20.4,0.0,86,18,0.6
2025/08/06,03:00,19.9,0.0,87,17.3,0.1
2025/08/06,04:00,19.2,0.0,91,S/D,0.0
2025/08/06,05:00,19.2,0.0,89,19.3,0.5
2025/08/06,06:00,18.6,0.0,92,35.4,0.0
2025/08/06,07:00,19.2,0.0,92,8,0.1
2025/08/06,08:00,21.9,0.0,81,17.3,0.6
2025/08/06,09:00,24.3,0.0,73,13.8,1.4
2025/08/06,10:00,26.6,0.0,64,9.6,2.2
2025/08/06,11:00,27.6,0.0,61,12.2,1.3
2025/08/06,12:00,28.4,0.0,59,17.2,0.8
2025/08/06,13:00,29.1,0.0,57,8.6,1.4
2025/08/06,14:00,29.6,0.0,57,7.1,1.0
2025/08/06,15:00,29.9,0.0,57,32.8,0.6
2025/08/06,16:00,29.8,0.0,58,32.4,1.2
2025/08/06,17:00,29.4,0.0,59,33.7,1.0
2025/08/06,18:00,27.4,0.0,67,29.7,0.7
2025/08/06,19:00,25.6,0.0,76,24.9,0.6
2025/08/06,20:00,24.2,0.0,82,S/D,0.0
2025/08/06,21:00,23.4,0.0,89,27.1,0.2
2025/08/06,22:00,22.5,0.0,92,25.1,0.1
2025/08/06,23:00,22.0,0.0,93,S/D,0.0
