Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PUERTO MALDONADO
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,TAMBOPATA
Latitud :,12°35'14.28'',Longitud :,69°12'31.68'',Altitud :,209 msnm.
Tipo :,EMA - Meteorológica,Código :,112279
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/05/01,00:00,24.7,0.0,90,18.5,0.6
2025/05/01,01:00,24.3,0.0,91,26.8,0.2
2025/05/01,02:00,24.0,0.0,93,22.5,0.3
2025/05/01,03:00,24.1,0.0,91,19.8,0.5
2025/05/01,04:00,23.8,0.0,92,21.6,0.8
2025/05/01,05:00,23.1,0.0,93,27.7,0.1
2025/05/01,06:00,22.4,0.0,96,24.7,0.1
2025/05/01,07:00,23.1,0.0,95,21,0.8
2025/05/01,08:00,25.2,0.0,85,19.7,1.5
2025/05/01,09:00,27.2,0.0,79,18.3,1.0
2025/05/01,10:00,29.0,0.0,71,17,0.7
2025/05/01,11:00,30.3,0.0,68,34.5,0.6
2025/05/01,12:00,31.2,0.0,65,34.6,0.6
2025/05/01,13:00,31.7,0.0,62,34.3,0.5
2025/05/01,14:00,31.2,0.0,64,32.2,0.7
2025/05/01,15:00,31.3,0.0,65,31.7,0.9
2025/05/01,16:00,31.5,0.0,62,31.8,0.8
2025/05/01,17:00,30.8,0.0,66,32.1,0.7
2025/05/01,18:00,27.9,0.0,78,31.5,0.2
2025/05/01,19:00,26.5,0.0,84,S/D,0.0
2025/05/01,20:00,25.7,0.0,89,S/D,0.0
2025/05/01,21:00,25.0,0.0,92,S/D,0.0
2025/05/01,22:00,24.7,0.0,94,1.9,0.1
2025/05/01,23:00,24.6,0.0,94,1.4,0.6
2025/05/02,00:00,24.1,0.0,94,22.1,0.1
2025/05/02,01:00,23.9,0.0,95,21,0.6
2025/05/02,02:00,23.8,0.0,95,22.1,0.6
2025/05/02,03:00,23.7,0.0,94,20.4,0.3
2025/05/02,04:00,23.3,0.0,95,35.3,0.1
2025/05/02,05:00,23.0,0.0,97,S/D,0.0
2025/05/02,06:00,23.0,0.0,97,1.7,0.0
2025/05/02,07:00,23.5,0.0,98,0,0.1
2025/05/02,08:00,24.4,0.0,97,34,0.2
2025/05/02,09:00,26.4,0.0,88,25.3,0.3
2025/05/02,10:00,28.4,0.0,81,32.3,1.1
2025/05/02,11:00,30.7,0.0,68,31.8,0.7
2025/05/02,12:00,31.9,0.0,66,34.5,0.2
2025/05/02,13:00,32.6,0.0,62,32.2,0.2
2025/05/02,14:00,33.0,0.0,60,32.3,0.5
2025/05/02,15:00,33.1,0.0,60,34.1,0.7
2025/05/02,16:00,33.0,0.0,61,34.7,0.9
2025/05/02,17:00,32.0,0.0,65,31.3,0.8
2025/05/02,18:00,29.4,0.0,74,20.4,0.1
2025/05/02,19:00,27.8,0.0,82,S/D,0.0
2025/05/02,20:00,27.4,0.0,86,S/D,0.0
2025/05/02,21:00,26.4,0.0,90,S/D,0.0
2025/05/02,22:00,25.9,0.0,92,S/D,0.0
2025/05/02,23:00,25.6,0.0,93,S/D,0.0
2025/05/03,00:00,25.3,0.0,94,S/D,0.0
2025/05/03,01:00,25.3,0.0,93,S/D,0.0
2025/05/03,02:00,24.9,0.0,95,S/D,0.0
2025/05/03,03:00,24.7,0.0,96,S/D,0.0
2025/05/03,04:00,24.7,2.9,96,33.4,0.8
2025/05/03,05:00,23.9,33.9,96,29.5,1.9
2025/05/03,06:00,23.2,9.1,97,24.5,1.6
2025/05/03,07:00,23.3,2.9,97,18.2,0.7
2025/05/03,08:00,24.3,0.0,94,14.1,0.5
2025/05/03,09:00,26.0,0.0,87,21.6,0.8
2025/05/03,10:00,27.6,0.0,82,19.7,1.1
2025/05/03,11:00,28.5,0.0,80,29.5,0.9
2025/05/03,12:00,28.9,0.0,78,26.2,1.4
2025/05/03,13:00,28.3,0.0,84,32.2,1.4
2025/05/03,14:00,28.6,0.0,82,31.6,2.1
2025/05/03,15:00,29.5,0.0,78,30.9,0.9
2025/05/03,16:00,28.2,0.0,83,28.1,0.8
2025/05/03,17:00,26.7,0.0,89,30.2,1.3
2025/05/03,18:00,25.8,0.0,91,32.2,0.6
2025/05/03,19:00,25.5,0.0,91,6,0.7
2025/05/03,20:00,25.0,0.0,93,2.2,0.6
2025/05/03,21:00,24.8,0.0,94,1.5,0.4
2025/05/03,22:00,24.7,0.0,94,.8,0.4
2025/05/03,23:00,24.6,0.2,95,16.8,0.3
2025/05/04,00:00,24.6,0.0,96,9.7,0.5
2025/05/04,01:00,24.4,0.0,95,7.9,0.7
2025/05/04,02:00,24.3,0.0,95,16.4,0.6
2025/05/04,03:00,24.3,0.0,95,14.6,0.6
2025/05/04,04:00,24.2,0.0,96,16.3,0.6
2025/05/04,05:00,24.0,0.2,96,13.4,0.3
2025/05/04,06:00,23.9,0.1,97,9.6,0.2
2025/05/04,07:00,24.3,0.0,95,14.1,0.5
2025/05/04,08:00,24.8,0.0,93,5.5,0.6
2025/05/04,09:00,26.6,0.0,86,7.1,0.8
2025/05/04,10:00,27.0,0.0,85,2.6,1.1
2025/05/04,11:00,28.5,0.0,81,2.8,0.8
2025/05/04,12:00,30.0,0.0,77,1.6,1.3
2025/05/04,13:00,30.5,0.0,74,34.3,0.8
2025/05/04,14:00,31.6,0.0,69,.4,1.1
2025/05/04,15:00,31.4,0.0,71,1.2,1.3
2025/05/04,16:00,31.1,0.0,71,.6,0.7
2025/05/04,17:00,28.7,0.0,80,22.5,0.7
2025/05/04,18:00,27.3,0.0,84,19.8,0.9
2025/05/04,19:00,26.5,0.0,86,18.4,0.7
2025/05/04,20:00,25.8,0.0,87,17.3,0.2
2025/05/04,21:00,25.5,0.0,89,20.2,0.4
2025/05/04,22:00,25.0,0.0,93,18.1,0.3
2025/05/04,23:00,24.8,0.0,95,18.4,0.3
2025/05/05,00:00,24.7,0.0,95,14.5,0.2
2025/05/05,01:00,24.3,0.0,96,21.4,0.3
2025/05/05,02:00,23.9,0.0,96,21.8,0.1
2025/05/05,03:00,23.7,0.0,97,23.6,0.0
2025/05/05,04:00,23.4,0.0,97,S/D,0.0
2025/05/05,05:00,23.2,0.0,97,24.9,0.1
2025/05/05,06:00,23.0,0.0,98,25.4,0.1
2025/05/05,07:00,23.5,0.0,98,20.2,0.2
2025/05/05,08:00,25.2,0.0,90,23.1,0.8
2025/05/05,09:00,27.7,0.0,83,26.2,0.5
2025/05/05,10:00,29.6,0.0,78,33.4,1.1
2025/05/05,11:00,31.1,0.0,72,34.7,1.0
2025/05/05,12:00,32.2,0.0,67,2.2,0.9
2025/05/05,13:00,32.5,0.0,63,35.2,0.2
2025/05/05,14:00,32.9,0.0,61,31.7,0.6
2025/05/05,15:00,32.8,0.0,61,30.8,0.2
2025/05/05,16:00,32.2,0.0,63,30,0.9
2025/05/05,17:00,30.7,0.0,73,24.4,1.3
2025/05/05,18:00,28.4,0.0,83,24.5,1.0
2025/05/05,19:00,27.2,0.0,86,25.4,0.6
2025/05/05,20:00,26.8,0.0,88,1.7,1.0
2025/05/05,21:00,26.2,0.0,88,30.5,0.7
2025/05/05,22:00,25.7,0.0,90,32.9,0.3
2025/05/05,23:00,25.4,0.0,93,30.4,0.5
2025/05/06,00:00,25.1,0.0,94,26.5,0.6
2025/05/06,01:00,24.8,0.0,94,26.8,0.6
2025/05/06,02:00,24.5,0.0,95,29.6,0.4
2025/05/06,03:00,24.3,0.0,96,28.2,0.5
2025/05/06,04:00,24.0,0.0,96,33.5,0.6
2025/05/06,05:00,23.7,0.0,96,32.8,0.8
2025/05/06,06:00,23.5,0.0,97,.4,0.4
2025/05/06,07:00,23.9,0.0,96,32.1,0.6
2025/05/06,08:00,25.7,0.0,89,29.9,1.0
2025/05/06,09:00,27.8,0.0,83,29.3,1.4
2025/05/06,10:00,29.5,0.0,79,32.1,1.5
2025/05/06,11:00,30.4,0.0,74,32,1.6
2025/05/06,12:00,31.2,0.0,70,30.6,1.7
2025/05/06,13:00,31.8,0.0,67,31.6,1.8
2025/05/06,14:00,32.2,0.0,65,31.9,1.9
2025/05/06,15:00,32.3,0.0,64,31.8,2.0
2025/05/06,16:00,31.9,0.0,67,31.1,1.4
2025/05/06,17:00,30.9,0.0,71,29.6,0.9
2025/05/06,18:00,28.6,0.0,80,29.8,0.2
2025/05/06,19:00,27.2,0.0,85,2.4,0.1
2025/05/06,20:00,26.4,0.0,89,S/D,0.0
2025/05/06,21:00,25.8,0.0,94,31,0.1
2025/05/06,22:00,25.3,0.0,96,S/D,0.0
2025/05/06,23:00,25.1,0.0,96,S/D,0.0
2025/05/07,00:00,24.8,0.0,97,S/D,0.0
2025/05/07,01:00,24.5,0.0,97,S/D,0.0
2025/05/07,02:00,24.3,0.0,97,1.1,0.0
2025/05/07,03:00,24.3,0.0,97,35.9,0.5
2025/05/07,04:00,24.1,0.0,97,33.2,0.2
2025/05/07,05:00,23.8,0.0,98,30.7,0.1
2025/05/07,06:00,23.6,0.0,98,S/D,0.0
2025/05/07,07:00,24.1,0.0,98,33.6,0.7
2025/05/07,08:00,25.9,0.0,90,32.4,1.4
2025/05/07,09:00,28.0,0.0,83,31.5,1.7
2025/05/07,10:00,29.6,0.0,78,31.5,2.0
2025/05/07,11:00,30.6,0.0,74,31,1.8
2025/05/07,12:00,31.4,0.0,71,30.9,1.4
2025/05/07,13:00,32.1,0.0,66,31.3,1.2
2025/05/07,14:00,32.4,0.0,65,33.4,1.2
2025/05/07,15:00,32.7,0.0,64,34.8,1.4
2025/05/07,16:00,32.5,0.0,63,35,1.5
2025/05/07,17:00,31.7,0.0,67,.7,1.1
2025/05/07,18:00,29.2,0.0,76,1.8,0.6
2025/05/07,19:00,27.6,0.0,83,2.2,0.4
2025/05/07,20:00,26.9,0.0,85,1.7,0.5
2025/05/07,21:00,25.7,0.0,91,33.4,0.0
2025/05/07,22:00,25.1,0.0,93,S/D,0.0
2025/05/07,23:00,24.8,0.0,94,4.4,0.1
2025/05/08,00:00,24.7,0.0,95,2.3,0.3
